width	reads.per.mb.bpr	type
90220	77	diploid
3268439	77	diploid
724	77	diploid
1023904	77	diploid
23799	77	diploid
1191746	77	diploid
22716	77	diploid
308371	77	diploid
6555	77	diploid
6101	77	diploid
28176	77	diploid
4305	77	diploid
1277310	77	diploid
16233	77	diploid
830039	77	diploid
39482	77	diploid
5051	77	diploid
3165	77	diploid
41345	77	diploid
4704	77	diploid
2816	77	diploid
120285	77	diploid
37272	77	diploid
510867	77	diploid
642221	77	diploid
1625	77	diploid
68055	77	diploid
16438	77	diploid
35492	77	diploid
15991	77	diploid
194188	77	diploid
5474	114	diploid
2702577	114	diploid
549823	114	diploid
256676	114	diploid
365154	114	diploid
39446	114	diploid
246384	114	diploid
424669	114	diploid
15254	114	diploid
66577	114	diploid
641454	114	diploid
20839	114	diploid
330661	114	diploid
30741	114	diploid
339434	114	diploid
1367904	114	diploid
1074965	114	diploid
35821	114	diploid
15032	114	diploid
980568	114	diploid
7329	114	diploid
405409	114	diploid
46039	114	diploid
42562	114	diploid
146619	114	diploid
53391	114	diploid
37003	114	diploid
1398974	114	diploid
5367	114	diploid
12153	114	diploid
1941	114	diploid
57668	109	diploid
390319	109	diploid
2912	109	diploid
41789	109	diploid
19681	109	diploid
12596	109	diploid
18443	109	diploid
240893	109	diploid
174767	109	diploid
411008	109	diploid
1209677	109	diploid
6224	109	diploid
217519	109	diploid
372665	109	diploid
336689	109	diploid
7804	109	diploid
21239	109	diploid
8996	109	diploid
29601	109	diploid
84299	109	diploid
72742	109	diploid
115106	109	diploid
1749060	109	diploid
2631849	109	diploid
292	109	diploid
33776	109	diploid
47676	109	diploid
5506	109	diploid
277	109	diploid
163970	109	diploid
206687	109	diploid
16699	109	diploid
1539820	109	diploid
4612	109	diploid
839674	109	diploid
359999	109	diploid
22275	109	diploid
10550	109	diploid
219225	109	diploid
28598	109	diploid
8823	109	diploid
606568	118	diploid
863657	118	diploid
420066	118	diploid
1000933	118	diploid
18498	118	diploid
304919	118	diploid
377870	118	diploid
579121	118	diploid
730368	118	diploid
7474	118	diploid
550	118	diploid
148294	118	diploid
275204	118	diploid
68188	118	diploid
314524	118	diploid
10629	118	diploid
2214	118	diploid
1773	118	diploid
14823	118	diploid
4222	118	diploid
809731	118	diploid
9879	118	diploid
707353	118	diploid
806229	118	diploid
1477763	118	diploid
3103	118	diploid
6606	118	diploid
68415	124	diploid
41754	124	diploid
13761	124	diploid
9807	124	diploid
15551	124	diploid
233	124	diploid
257413	124	diploid
18372	124	diploid
11552	124	diploid
34760	124	diploid
10404	124	diploid
656875	124	diploid
22293	124	diploid
5223	124	diploid
1007941	124	diploid
13279	124	diploid
662372	124	diploid
86805	124	diploid
214408	124	diploid
14898	124	diploid
19339	124	diploid
68521	124	diploid
8602	124	diploid
5638	124	diploid
320066	124	diploid
12875	124	diploid
40649	124	diploid
302261	124	diploid
31534	124	diploid
7305	124	diploid
22329	124	diploid
27634	124	diploid
160235	124	diploid
372	124	diploid
50799	124	diploid
13702	124	diploid
4045	124	diploid
116898	124	diploid
2437	124	diploid
48006	124	diploid
82247	124	diploid
22344	124	diploid
3793	124	diploid
1550	124	diploid
6340	124	diploid
131774	124	diploid
2645	124	diploid
26311	124	diploid
2838	124	diploid
9208	124	diploid
705244	124	diploid
35181	124	diploid
11751	124	diploid
16542	124	diploid
32137	124	diploid
78334	124	diploid
16738	111	diploid
305084	111	diploid
190123	111	diploid
374786	111	diploid
494	111	diploid
212145	111	diploid
211814	111	diploid
24977	111	diploid
35343	111	diploid
406893	111	diploid
9270	111	diploid
4631	111	diploid
27652	111	diploid
7255	111	diploid
284126	111	diploid
20509	111	diploid
14998	111	diploid
8656	111	diploid
19638	111	diploid
28290	111	diploid
173591	111	diploid
3359	111	diploid
270	111	diploid
4867	111	diploid
17207	111	diploid
6872	111	diploid
188898	111	diploid
21330	111	diploid
4974	111	diploid
9851	122	diploid
43	122	diploid
1182	122	diploid
1055	122	diploid
232615	122	diploid
207285	122	diploid
162590	122	diploid
188911	122	diploid
20587	122	diploid
855711	122	diploid
1020575	122	diploid
340130	122	diploid
16700	122	diploid
16009	122	diploid
259437	122	diploid
1049485	122	diploid
591711	122	diploid
211	122	diploid
628046	122	diploid
67441	122	diploid
66961	122	diploid
9923	122	diploid
3182	122	diploid
85286	122	diploid
117806	122	diploid
147014	122	diploid
399062	122	diploid
43091	122	diploid
4736087	94	diploid
1902591	94	diploid
587154	94	diploid
207384	94	diploid
27756	94	diploid
33035	94	diploid
82955	94	diploid
1010876	94	diploid
11705	94	diploid
48589	94	diploid
313	94	diploid
22976	94	diploid
463528	94	diploid
175773	94	diploid
55671	94	diploid
1896359	94	diploid
46564	94	diploid
419617	94	diploid
11722	94	diploid
3532	94	diploid
2023604	94	diploid
6476	94	diploid
3597	94	diploid
8669	94	diploid
17883	94	diploid
40642	94	diploid
35705	54	diploid
586838	54	diploid
24059	54	diploid
23457	54	diploid
29991	54	diploid
321396	54	diploid
56717	54	diploid
134302	54	diploid
421084	54	diploid
60218	54	diploid
668766	54	diploid
266057	54	diploid
348117	54	diploid
1571258	54	diploid
331129	54	diploid
1554346	81	diploid
4514236	81	diploid
956957	81	diploid
24444	81	diploid
8389	81	diploid
639237	81	diploid
1589978	81	diploid
969689	81	diploid
39646	81	diploid
38128	81	diploid
2149357	81	diploid
15972	81	diploid
554279	81	diploid
254615	81	diploid
1032895	81	diploid
1311842	81	diploid
21890	81	diploid
1785231	81	diploid
41024	81	diploid
365900	81	diploid
204211	37	diploid
3694733	37	diploid
459409	37	diploid
12580	37	diploid
13797	37	diploid
2684883	37	diploid
3039028	37	diploid
73841	37	diploid
2611	37	diploid
51034	37	diploid
2202592	37	diploid
1044060	37	diploid
3333706	37	diploid
2186507	37	diploid
1957201	37	diploid
369163	37	diploid
274897	105	diploid
13158	105	diploid
166481	105	diploid
447	105	diploid
11731	105	diploid
37778	105	diploid
225283	105	diploid
46040	105	diploid
7027	105	diploid
1746075	105	diploid
62803	105	diploid
445	105	diploid
27340	105	diploid
95678	105	diploid
23472	105	diploid
1142	105	diploid
7572	105	diploid
31273	105	diploid
98359	105	diploid
69104	105	diploid
19840	105	diploid
22589	105	diploid
88881	105	diploid
32424	105	diploid
103622	105	diploid
347813	105	diploid
39812	105	diploid
862	105	diploid
39068	105	diploid
93446	105	diploid
667080	105	diploid
2270927	105	diploid
1605	105	diploid
207136	105	diploid
8251	105	diploid
10938	105	diploid
9187	105	diploid
80318	105	diploid
2593	105	diploid
57026	105	diploid
965666	105	diploid
29561	105	diploid
6110	105	diploid
4114	105	diploid
180398	119	diploid
243193	119	diploid
275294	119	diploid
17312	119	diploid
1240344	119	diploid
385833	119	diploid
495485	119	diploid
3422	119	diploid
43810	119	diploid
36783	119	diploid
1694	119	diploid
421132	119	diploid
49844	119	diploid
2632	119	diploid
450448	119	diploid
765838	119	diploid
3532430	119	diploid
26668	119	diploid
487916	119	diploid
4409	119	diploid
149717	119	diploid
279653	119	diploid
2038	119	diploid
713238	119	diploid
351259	119	diploid
19347	119	diploid
740439	127	diploid
528237	127	diploid
247576	127	diploid
2296	127	diploid
296878	127	diploid
13395	127	diploid
148617	127	diploid
149865	127	diploid
886673	127	diploid
1035192	127	diploid
141180	127	diploid
2629	127	diploid
2154975	127	diploid
36945	127	diploid
61892	127	diploid
1305429	127	diploid
22400	127	diploid
10827	127	diploid
197984	127	diploid
8216	127	diploid
7974	127	diploid
34831	127	diploid
226950	127	diploid
49236	127	diploid
47637	127	diploid
285687	127	diploid
232486	127	diploid
1511921	127	diploid
280401	127	diploid
71983	127	diploid
5322	130	diploid
4851	130	diploid
28573	130	diploid
143060	130	diploid
29938	130	diploid
9189	130	diploid
13043	130	diploid
35716	130	diploid
23286	130	diploid
18638	130	diploid
146313	130	diploid
44378	130	diploid
31838	130	diploid
355132	130	diploid
12171	130	diploid
2870925	130	diploid
305989	130	diploid
24635	130	diploid
393790	130	diploid
310711	130	diploid
4608	130	diploid
26923	130	diploid
552777	101	diploid
334236	101	diploid
3463	101	diploid
3628	101	diploid
460489	101	diploid
5683	101	diploid
10975	101	diploid
457403	101	diploid
68425	101	diploid
319159	101	diploid
39353	101	diploid
1349941	101	diploid
96053	101	diploid
126103	101	diploid
105709	101	diploid
16126	101	diploid
97631	101	diploid
571083	101	diploid
25365	101	diploid
1194569	101	diploid
1154	101	diploid
5037	101	diploid
39565	101	diploid
4281784	101	diploid
12526	101	diploid
130373	101	diploid
9352	101	diploid
2616	101	diploid
47732	101	diploid
12943	101	diploid
1039869	115	diploid
188787	115	diploid
29824	115	diploid
29165	115	diploid
1172456	115	diploid
1098536	115	diploid
325140	115	diploid
59733	115	diploid
1988276	115	diploid
48920	115	diploid
1444825	115	diploid
332	115	diploid
1196228	115	diploid
591601	115	diploid
1001765	115	diploid
483389	115	diploid
78256	115	diploid
644339	115	diploid
257840	115	diploid
541257	121	diploid
14441	121	diploid
330477	121	diploid
1170045	121	diploid
661842	121	diploid
36852	121	diploid
1077185	121	diploid
550075	121	diploid
142686	121	diploid
1454	121	diploid
888045	121	diploid
8268	121	diploid
5818	121	diploid
4454	121	diploid
8202	121	diploid
239543	121	diploid
421965	121	diploid
249239	121	diploid
203107	121	diploid
408078	121	diploid
632608	121	diploid
56047	121	diploid
8200	121	diploid
504130	121	diploid
1178	121	diploid
571019	109	diploid
321820	109	diploid
60772	109	diploid
492	109	diploid
801337	109	diploid
50647	109	diploid
12916	109	diploid
430760	109	diploid
1039856	109	diploid
737791	109	diploid
404106	109	diploid
8797	109	diploid
36515	109	diploid
326393	109	diploid
65980	109	diploid
314997	109	diploid
20099	109	diploid
11869	109	diploid
101427	109	diploid
58838	109	diploid
17558	109	diploid
42853	109	diploid
4651	109	diploid
61716	109	diploid
304	109	diploid
604484	72	diploid
35110	72	diploid
13405	72	diploid
20043	72	diploid
24932	72	diploid
1248790	72	diploid
766	72	diploid
857366	72	diploid
2153051	72	diploid
4714900	72	diploid
102158	72	diploid
37531	72	diploid
1250	72	diploid
160311	72	diploid
11170	108	diploid
77587	108	diploid
35632	108	diploid
648129	108	diploid
45896	108	diploid
44305	108	diploid
288956	108	diploid
212024	108	diploid
3822	108	diploid
23457	108	diploid
31915	108	diploid
761151	108	diploid
22727	108	diploid
108809	108	diploid
936224	108	diploid
38874	53	diploid
107115	53	diploid
47710	53	diploid
2563	53	diploid
129054	53	diploid
6012	53	diploid
120198	53	diploid
226595	53	diploid
20745	53	diploid
30087	53	diploid
858995	53	diploid
267207	53	diploid
43567	53	diploid
60584	53	diploid
116196	53	diploid
26797	53	diploid
4806	91	diploid
289734	91	diploid
28482	91	diploid
591017	91	diploid
15558	91	diploid
950200	91	diploid
9781	91	diploid
182870	91	diploid
24639	91	diploid
20631	91	diploid
21586	91	diploid
2491520	91	diploid
37499	91	diploid
955051	91	diploid
83139	91	diploid
3948	91	diploid
119293	91	diploid
60464	91	diploid
1080751	91	diploid
429296	91	diploid
3988	91	diploid
35628	91	diploid
2243485	91	diploid
30635	91	diploid
325378	91	diploid
4563	91	diploid
460747	91	diploid
110605	91	diploid
134586	91	diploid
37367	91	diploid
31059	91	diploid
49296	91	diploid
80478	91	diploid
832660	58	diploid
308112	58	diploid
176731	58	diploid
2602537	58	diploid
1746534	58	diploid
54326	58	diploid
91489	58	diploid
287715	58	diploid
3872	58	diploid
1665535	58	diploid
282493	58	diploid
2258920	58	diploid
100772	58	diploid
4638	58	diploid
761995	88	diploid
34744	88	diploid
33618	88	diploid
73489	88	diploid
12416	88	diploid
428732	88	diploid
365583	88	diploid
35082	88	diploid
32230	88	diploid
235408	88	diploid
26086	88	diploid
57933	88	diploid
74495	88	diploid
24054	88	diploid
182345	88	diploid
11323	88	diploid
8376	88	diploid
872057	88	diploid
3051	88	diploid
80935	88	diploid
1200692	88	diploid
61889	88	diploid
2819	78	diploid
8502	78	diploid
39003	78	diploid
1578285	78	diploid
4341	78	diploid
161265	78	diploid
1439366	78	diploid
93555	78	diploid
13480	78	diploid
312362	78	diploid
35145	78	diploid
1669355	78	diploid
23348	78	diploid
25390	78	diploid
50656	78	diploid
15806	82	diploid
206359	82	diploid
40352	82	diploid
5171156	82	diploid
30111	82	diploid
162085	82	diploid
117407	82	diploid
11836	82	diploid
1740	82	diploid
144190	82	diploid
716245	82	diploid
84676	82	diploid
422735	82	diploid
824170	82	diploid
653471	82	diploid
78660	82	diploid
33928	82	diploid
19071	79	diploid
985102	79	diploid
484542	79	diploid
229649	79	diploid
3683	79	diploid
1727229	79	diploid
380589	79	diploid
47266	79	diploid
789910	79	diploid
1886449	79	diploid
3656575	79	diploid
6117	79	diploid
29312	65	diploid
980328	65	diploid
255394	65	diploid
11063	65	diploid
20222	65	diploid
71277	65	diploid
24893	65	diploid
1934390	65	diploid
328522	65	diploid
679254	65	diploid
2120463	65	diploid
44497	65	diploid
19886	65	diploid
20572	65	diploid
1769154	65	diploid
20616	65	diploid
799058	65	diploid
95698	65	diploid
54578	65	diploid
40439	65	diploid
67841	65	diploid
33030	65	diploid
9467	65	diploid
48591	61	diploid
19644	61	diploid
584079	61	diploid
12481	61	diploid
60012	61	diploid
33367	61	diploid
38325	61	diploid
30634	61	diploid
56493	61	diploid
96937	61	diploid
10302	129	diploid
692582	129	diploid
779351	129	diploid
412872	129	diploid
13058	129	diploid
1009602	129	diploid
553699	129	diploid
3597	129	diploid
14605	129	diploid
60498	129	diploid
12186	129	diploid
286210	129	diploid
298383	129	diploid
11505	129	diploid
107499	129	diploid
13962	129	diploid
13795	129	diploid
24367	129	diploid
27779	129	diploid
926867	129	diploid
79596	129	diploid
925923	129	diploid
1657	129	diploid
13079	129	diploid
939407	53	diploid
278844	53	diploid
338471	53	diploid
7409	53	diploid
28979	53	diploid
256483	53	diploid
25935	53	diploid
793311	53	diploid
44948	63	diploid
85352	63	diploid
865050	63	diploid
2875	63	diploid
162590	63	diploid
32229	63	diploid
55958	63	diploid
39423	63	diploid
17201	63	diploid
34049	63	diploid
808944	101	diploid
1107909	101	diploid
424895	101	diploid
7769	101	diploid
24833	101	diploid
24897	101	diploid
22895	101	diploid
297286	101	diploid
8825	101	diploid
103771	101	diploid
300904	101	diploid
815482	101	diploid
8613	101	diploid
5046	101	diploid
54852	101	diploid
153829	101	diploid
588613	101	diploid
164889	101	diploid
8292	101	diploid
2866	101	diploid
52506	40	diploid
22099	40	diploid
2944902	40	diploid
140996	40	diploid
104442	40	diploid
68090	40	diploid
5067375	40	diploid
5874121	40	diploid
3097105	40	diploid
1021942	40	diploid
1134568	40	diploid
56635	40	diploid
74956	80	diploid
77681	80	diploid
21389	80	diploid
2958	80	diploid
16441	80	diploid
13791	80	diploid
216623	80	diploid
101672	80	diploid
102649	80	diploid
163350	80	diploid
97688	80	diploid
122644	80	diploid
67478	80	diploid
362470	80	diploid
13598	80	diploid
251630	80	diploid
188796	80	diploid
8654	80	diploid
10625	80	diploid
28515	80	diploid
2888	80	diploid
32081	80	diploid
17523	80	diploid
90463	80	diploid
2170	80	diploid
2146458	80	diploid
2319422	80	diploid
16086	80	diploid
107854	80	diploid
64580	80	diploid
16710	80	diploid
2903	80	diploid
101269	80	diploid
30334	80	diploid
11627	80	diploid
112424	80	diploid
3252	138	diploid
5748	138	diploid
1909	138	diploid
13443	138	diploid
14503	138	diploid
2074	138	diploid
21292	138	diploid
232387	138	diploid
72274	138	diploid
526	138	diploid
2265538	138	diploid
83645	138	diploid
91892	138	diploid
2092	138	diploid
14716	138	diploid
470246	138	diploid
663444	138	diploid
141445	138	diploid
309733	138	diploid
156000	138	diploid
8225	138	diploid
2173	138	diploid
34253	138	diploid
6712	138	diploid
187414	138	diploid
5	138	diploid
17634	138	diploid
281603	138	diploid
10497	138	diploid
18084	138	diploid
473434	138	diploid
53700	138	diploid
605377	133	diploid
23750	133	diploid
46921	133	diploid
18936	133	diploid
622	133	diploid
823650	133	diploid
11366	133	diploid
742112	133	diploid
17602	133	diploid
7477	133	diploid
15109	133	diploid
26097	133	diploid
53127	133	diploid
1071926	133	diploid
5391	133	diploid
54684	133	diploid
907567	133	diploid
1015052	133	diploid
5494	133	diploid
501431	133	diploid
50766	133	diploid
11856	133	diploid
9444	133	diploid
1585926	133	diploid
833002	133	diploid
3592938	133	diploid
11705	149	diploid
12371	149	diploid
46658	149	diploid
210978	149	diploid
54226	149	diploid
259848	149	diploid
15686	149	diploid
180075	149	diploid
378533	149	diploid
10527	149	diploid
2820	149	diploid
52250	149	diploid
128564	149	diploid
2864026	149	diploid
64938	149	diploid
38853	149	diploid
21562	149	diploid
627	149	diploid
1167579	149	diploid
10288	149	diploid
58378	149	diploid
1393	149	diploid
22	149	diploid
1177	149	diploid
9540	149	diploid
5725	149	diploid
328425	149	diploid
20559	149	diploid
14275	149	diploid
112762	149	diploid
8310	149	diploid
18029	149	diploid
969106	149	diploid
4274	149	diploid
137793	149	diploid
249524	149	diploid
1199862	149	diploid
58838	149	diploid
34554	135	diploid
18924	135	diploid
40773	135	diploid
254377	135	diploid
1463308	135	diploid
2825	135	diploid
129493	135	diploid
142663	135	diploid
428375	135	diploid
47658	135	diploid
217154	135	diploid
24870	135	diploid
229076	135	diploid
12674	135	diploid
303418	135	diploid
2163761	135	diploid
306778	135	diploid
26337	135	diploid
308869	135	diploid
159928	135	diploid
507396	135	diploid
117277	135	diploid
283	135	diploid
117873	135	diploid
7390	135	diploid
71070	135	diploid
194578	135	diploid
29592	135	diploid
389743	135	diploid
276	135	diploid
63764	135	diploid
177117	119	diploid
911269	119	diploid
27995	119	diploid
395444	119	diploid
404386	119	diploid
1250348	119	diploid
15720	119	diploid
3419	119	diploid
65952	119	diploid
4698	119	diploid
647585	119	diploid
42514	119	diploid
4879	119	diploid
29591	119	diploid
748797	119	diploid
21419	119	diploid
8816	119	diploid
5617	119	diploid
14569	175	diploid
206843	175	diploid
154673	175	diploid
9808	175	diploid
244212	175	diploid
533605	175	diploid
2032	175	diploid
71118	175	diploid
262929	175	diploid
665369	175	diploid
155881	175	diploid
655060	175	diploid
657	175	diploid
124347	175	diploid
810701	175	diploid
3928	175	diploid
3110	175	diploid
282492	175	diploid
33155	175	diploid
3640	175	diploid
161575	175	diploid
17598	175	diploid
3013393	175	diploid
59057	175	diploid
22772	111	diploid
47416	111	diploid
55098	111	diploid
4249	111	diploid
3120	111	diploid
5698	111	diploid
495	111	diploid
76462	111	diploid
1336	111	diploid
134755	111	diploid
31880	111	diploid
69926	111	diploid
9259	111	diploid
28945	111	diploid
22198	111	diploid
2405	111	diploid
31987	111	diploid
11255	111	diploid
16981	111	diploid
27941	111	diploid
931	111	diploid
6945	111	diploid
5694	111	diploid
17146	119	diploid
328522	119	diploid
9386	119	diploid
234667	119	diploid
23863	119	diploid
2261	119	diploid
682387	119	diploid
864491	119	diploid
123279	119	diploid
4261	119	diploid
33427	119	diploid
2111	119	diploid
99972	119	diploid
23870	119	diploid
289965	119	diploid
15279	119	diploid
1046	119	diploid
215129	119	diploid
83029	119	diploid
7543	113	diploid
2224	113	diploid
1619	113	diploid
10195	113	diploid
14211	113	diploid
34280	113	diploid
127465	113	diploid
10222	113	diploid
7836	113	diploid
571	113	diploid
11179	113	diploid
7482	113	diploid
122958	113	diploid
1299	113	diploid
9942	113	diploid
29020	113	diploid
12597	113	diploid
41567	113	diploid
49671	113	diploid
162935	113	diploid
182659	113	diploid
2269	113	diploid
22263	113	diploid
17681	113	diploid
77824	113	diploid
670	113	diploid
83391	113	diploid
22978	113	diploid
42814	113	diploid
5544	62	diploid
2714984	62	diploid
152493	62	diploid
1625155	62	diploid
37007	62	diploid
300775	62	diploid
995569	62	diploid
99379	62	diploid
2909954	62	diploid
1034396	62	diploid
1550054	62	diploid
29519	62	diploid
27781	62	diploid
111	62	diploid
10130	153	diploid
28750	153	diploid
12950	153	diploid
28055	153	diploid
49557	153	diploid
22429	153	diploid
31337	153	diploid
42421	153	diploid
20069	153	diploid
2087	153	diploid
86281	89	diploid
4293	89	diploid
699331	89	diploid
4671	89	diploid
608066	89	diploid
514089	89	diploid
217866	89	diploid
475	89	diploid
19042	89	diploid
13066	89	diploid
145195	89	diploid
9725	89	diploid
52784	89	diploid
22443	89	diploid
321349	89	diploid
29120	89	diploid
1544086	89	diploid
6718	89	diploid
2831	89	diploid
7598	89	diploid
1242535	89	diploid
3356	152	diploid
20114	152	diploid
417245	152	diploid
55710	152	diploid
12932	152	diploid
7948	152	diploid
556329	152	diploid
358203	152	diploid
42149	152	diploid
28494	152	diploid
432355	152	diploid
8213	152	diploid
12330	152	diploid
64314	152	diploid
111809	152	diploid
297149	152	diploid
46611	152	diploid
27459	152	diploid
767139	152	diploid
254	152	diploid
17040	152	diploid
596425	152	diploid
517955	152	diploid
60085	152	diploid
71007	152	diploid
13085	152	diploid
140206	152	diploid
210254	152	diploid
69590	152	diploid
24197	139	diploid
488311	139	diploid
96276	139	diploid
40891	139	diploid
262531	139	diploid
18674	139	diploid
54451	139	diploid
665	139	diploid
908253	139	diploid
247421	139	diploid
583111	139	diploid
6278	139	diploid
196792	139	diploid
221281	139	diploid
289683	139	diploid
370768	139	diploid
9639	139	diploid
355	139	diploid
74513	139	diploid
254	139	diploid
8139	139	diploid
93800	139	diploid
78019	139	diploid
163860	139	diploid
1080338	138	diploid
942161	138	diploid
5762	138	diploid
13192	138	diploid
327204	138	diploid
38273	138	diploid
46172	138	diploid
67117	138	diploid
271351	138	diploid
768169	138	diploid
444753	138	diploid
8306	138	diploid
6699	138	diploid
45242	138	diploid
3310	138	diploid
66817	138	diploid
299822	138	diploid
179030	138	diploid
144044	138	diploid
11301	138	diploid
380625	138	diploid
45693	138	diploid
323	138	diploid
19048	138	diploid
159500	138	diploid
3360	138	diploid
379017	138	diploid
158480	138	diploid
343427	138	diploid
6000	150	diploid
2000589	150	diploid
9372	150	diploid
694795	150	diploid
518178	150	diploid
140858	150	diploid
497388	150	diploid
234043	150	diploid
35202	150	diploid
199949	150	diploid
320560	150	diploid
214955	150	diploid
1918	150	diploid
19776	150	diploid
54321	150	diploid
34863	150	diploid
209896	150	diploid
88815	150	diploid
298185	150	diploid
463431	150	diploid
620	150	diploid
35523	150	diploid
7979	150	diploid
2600	150	diploid
4233	150	diploid
31113	150	diploid
61861	150	diploid
19882	150	diploid
133413	150	diploid
71850	150	diploid
1313	150	diploid
97166	150	diploid
25506	150	diploid
5572	150	diploid
160012	150	diploid
6042	150	diploid
96496	150	diploid
29927	150	diploid
17237	150	diploid
110011	150	diploid
39923	150	diploid
91199	150	diploid
3846	150	diploid
873313	119	diploid
621205	119	diploid
2827	119	diploid
10944	119	diploid
11363	119	diploid
49845	119	diploid
18701	119	diploid
29147	119	diploid
971316	119	diploid
547401	119	diploid
360664	119	diploid
416191	119	diploid
234561	119	diploid
185946	119	diploid
1739931	119	diploid
3536	119	diploid
3410427	119	diploid
29924	119	diploid
45441	137	diploid
25819	137	diploid
179591	137	diploid
197397	137	diploid
10158	137	diploid
17279	137	diploid
17429	137	diploid
304768	137	diploid
197611	137	diploid
66092	137	diploid
42710	137	diploid
55619	137	diploid
447854	137	diploid
10036	137	diploid
21558	137	diploid
545797	137	diploid
110808	137	diploid
33102	137	diploid
309561	137	diploid
13733	137	diploid
30091	137	diploid
861615	137	diploid
371631	137	diploid
471686	137	diploid
5945	137	diploid
76246	137	diploid
191995	137	diploid
764541	120	diploid
277021	120	diploid
1271	120	diploid
103498	120	diploid
828006	120	diploid
13945	120	diploid
704416	120	diploid
5458	120	diploid
35650	120	diploid
9595	120	diploid
625057	120	diploid
838620	120	diploid
50886	120	diploid
37348	120	diploid
475073	120	diploid
74934	120	diploid
584	120	diploid
309744	120	diploid
59909	120	diploid
5674	120	diploid
390412	120	diploid
29363	120	diploid
77325	120	diploid
21157	120	diploid
27825	120	diploid
35096	153	diploid
114203	153	diploid
113211	153	diploid
4905	153	diploid
5988	153	diploid
711032	153	diploid
195888	153	diploid
174003	153	diploid
326	153	diploid
322739	153	diploid
15860	153	diploid
8277	153	diploid
7420	153	diploid
187632	153	diploid
64695	153	diploid
1835	153	diploid
38772	153	diploid
306678	153	diploid
32258	153	diploid
23390	153	diploid
826452	153	diploid
1141651	153	diploid
14059	153	diploid
712445	153	diploid
89026	153	diploid
37484	153	diploid
7806	111	diploid
5991	111	diploid
15838	111	diploid
413711	111	diploid
245528	111	diploid
48543	111	diploid
34119	111	diploid
4837	111	diploid
19767	111	diploid
100779	111	diploid
86342	111	diploid
36457	111	diploid
320390	111	diploid
40768	111	diploid
608006	111	diploid
309589	111	diploid
103226	111	diploid
560027	111	diploid
16	111	diploid
33451	111	diploid
81100	111	diploid
35242	111	diploid
20629	111	diploid
97637	111	diploid
96767	111	diploid
187315	111	diploid
28304	104	diploid
288499	104	diploid
212	104	diploid
68884	104	diploid
6154	104	diploid
4449	104	diploid
125926	104	diploid
4360170	104	diploid
2863994	104	diploid
596477	104	diploid
108809	104	diploid
349118	104	diploid
1625349	104	diploid
295457	104	diploid
2	110	diploid
14178	110	diploid
1548018	110	diploid
3471	110	diploid
27310	110	diploid
490	110	diploid
7873	110	diploid
114678	110	diploid
1697448	110	diploid
38194	110	diploid
13160	110	diploid
1270004	110	diploid
7989	110	diploid
7559	110	diploid
1830252	110	diploid
16951	110	diploid
24243	110	diploid
14378	110	diploid
32405	110	diploid
294404	110	diploid
7639	110	diploid
1716200	110	diploid
1882660	110	diploid
70196	110	diploid
115403	110	diploid
137817	35	diploid
49752	35	diploid
3881002	35	diploid
4504008	35	diploid
161723	35	diploid
11705	35	diploid
111304	190	diploid
16089	190	diploid
6303	190	diploid
39217	190	diploid
398705	190	diploid
272998	190	diploid
322783	190	diploid
96973	190	diploid
13742	190	diploid
197269	190	diploid
76910	190	diploid
33767	190	diploid
277509	190	diploid
166084	190	diploid
81797	190	diploid
66304	190	diploid
733	190	diploid
24329	190	diploid
160130	190	diploid
561059	190	diploid
94501	190	diploid
123269	190	diploid
20884	190	diploid
104430	190	diploid
22165	190	diploid
101469	190	diploid
18317	190	diploid
34194	190	diploid
492591	190	diploid
331443	190	diploid
33878	190	diploid
285787	190	diploid
3441	190	diploid
5226	190	diploid
760695	190	diploid
2791	190	diploid
80017	190	diploid
16933	190	diploid
18540	190	diploid
45055	190	diploid
289854	190	diploid
112665	201	diploid
2963746	201	diploid
40591	201	diploid
49124	201	diploid
102659	201	diploid
730	201	diploid
336257	201	diploid
157278	201	diploid
90570	201	diploid
2190	201	diploid
3666	201	diploid
941	201	diploid
14653	201	diploid
558418	201	diploid
2592372	201	diploid
25977	201	diploid
151556	201	diploid
10298	201	diploid
8072	201	diploid
854856	201	diploid
10363	201	diploid
7975	201	diploid
1630	201	diploid
955133	201	diploid
332035	201	diploid
31425	201	diploid
92172	201	diploid
108	201	diploid
628221	201	diploid
2172803	201	diploid
118334	201	diploid
277024	201	diploid
322076	201	diploid
46819	201	diploid
23505	110	diploid
254245	110	diploid
931305	110	diploid
279885	110	diploid
278491	110	diploid
40189	110	diploid
79792	110	diploid
25495	110	diploid
992	110	diploid
944676	110	diploid
1144326	110	diploid
51252	110	diploid
624670	110	diploid
562498	110	diploid
4311	110	diploid
407714	110	diploid
2027	110	diploid
485236	110	diploid
259359	110	diploid
393760	110	diploid
475594	110	diploid
22852	110	diploid
159187	110	diploid
252204	110	diploid
200148	194	diploid
651710	194	diploid
23584	194	diploid
15969	194	diploid
1332	194	diploid
43885	194	diploid
284857	194	diploid
26255	194	diploid
120580	194	diploid
82787	194	diploid
62451	194	diploid
219842	194	diploid
427750	194	diploid
578894	194	diploid
32417	194	diploid
119038	194	diploid
71593	194	diploid
203155	194	diploid
707350	194	diploid
61335	194	diploid
5675	194	diploid
89446	194	diploid
320204	194	diploid
39586	194	diploid
508467	194	diploid
300103	194	diploid
