width	reads.per.mb.bpr	type
86621	41	haploid
54898	41	haploid
52360	41	haploid
44216	41	haploid
81580	40	haploid
44583	40	haploid
18502	40	haploid
36766	40	haploid
164745	40	haploid
37698	40	haploid
4507	40	haploid
31773	40	haploid
42934	37	haploid
52152	37	haploid
7807	37	haploid
47989	37	haploid
23114	37	haploid
42323	43	haploid
153745	43	haploid
52640	43	haploid
50909	43	haploid
32593	43	haploid
7061	43	haploid
40638	43	haploid
45290	43	haploid
193569	43	haploid
115839	43	haploid
61669	43	haploid
6377	43	haploid
29597	43	haploid
92237	43	haploid
29020	46	haploid
13871	46	haploid
62358	46	haploid
80393	46	haploid
13976	46	haploid
29974	46	haploid
54336	46	haploid
84524	40	haploid
97179	40	haploid
41254	40	haploid
19695	40	haploid
77161	40	haploid
28737	40	haploid
17988	40	haploid
35024	40	haploid
47959	40	haploid
43083	40	haploid
64318	40	haploid
57645	40	haploid
107229	46	haploid
50665	46	haploid
24573	46	haploid
23804	32	haploid
77019	32	haploid
53275	32	haploid
48496	32	haploid
56719	32	haploid
101905	32	haploid
83545	32	haploid
19592	32	haploid
90074	32	haploid
43891	32	haploid
42903	32	haploid
92313	50	haploid
54336	50	haploid
36510	50	haploid
22832	50	haploid
39458	50	haploid
36026	46	haploid
93047	46	haploid
66663	46	haploid
14607	46	haploid
504355	46	haploid
34273	41	haploid
12879	41	haploid
12955	41	haploid
20485	41	haploid
180433	41	haploid
103506	41	haploid
40439	41	haploid
13833	41	haploid
15424	41	haploid
10686	41	haploid
79678	41	haploid
39584	41	haploid
37041	41	haploid
55098	41	haploid
50328	41	haploid
19663	41	haploid
73423	41	haploid
49230	41	haploid
19838	41	haploid
41823	41	haploid
56840	41	haploid
16851	41	haploid
36818	41	haploid
153018	41	haploid
17154	44	haploid
53394	44	haploid
12838	44	haploid
8553	44	haploid
120399	44	haploid
34390	44	haploid
91074	44	haploid
46569	44	haploid
43212	44	haploid
35554	54	haploid
57255	54	haploid
67142	54	haploid
58667	54	haploid
20801	46	haploid
67764	46	haploid
97880	46	haploid
72136	46	haploid
44791	46	haploid
20747	46	haploid
94393	46	haploid
49202	47	haploid
6524	47	haploid
243253	47	haploid
43898	47	haploid
17377	40	haploid
13749	40	haploid
41956	40	haploid
45980	40	haploid
31666	40	haploid
74406	40	haploid
97807	40	haploid
4020	40	haploid
69783	45	haploid
37055	45	haploid
33681	45	haploid
85463	45	haploid
43148	45	haploid
15830	45	haploid
26664	45	haploid
40778	45	haploid
222503	45	haploid
74752	45	haploid
118421	32	haploid
46488	32	haploid
39309	32	haploid
106829	32	haploid
16832	32	haploid
23460	34	haploid
72810	34	haploid
6356	34	haploid
23978	34	haploid
77354	34	haploid
78184	34	haploid
40669	34	haploid
156632	34	haploid
61605	34	haploid
68707	34	haploid
178400	34	haploid
250825	34	haploid
54922	35	haploid
8583	35	haploid
19621	35	haploid
108305	35	haploid
13440	35	haploid
87962	35	haploid
30430	39	haploid
93235	39	haploid
60348	39	haploid
175964	39	haploid
70094	39	haploid
12296	39	haploid
85889	39	haploid
193869	39	haploid
20999	35	haploid
25607	35	haploid
28319	35	haploid
10554	35	haploid
39872	35	haploid
133355	35	haploid
1309893	36	haploid
215408	36	haploid
81836	36	haploid
1290422	36	haploid
536130	36	haploid
1264553	36	haploid
88604	36	haploid
40925	36	haploid
132318	36	haploid
113200	36	haploid
128671	36	haploid
337031	36	haploid
48150	36	haploid
24094	36	haploid
42901	36	haploid
25504	36	haploid
73187	36	haploid
2550	36	haploid
92952	36	haploid
31328	36	haploid
38339	36	haploid
189991	31	haploid
31685	31	haploid
111737	31	haploid
9206	31	haploid
95588	31	haploid
57290	31	haploid
101679	32	haploid
113077	32	haploid
30149	32	haploid
11282	32	haploid
32343	32	haploid
203692	32	haploid
41763	32	haploid
64908	32	haploid
38512	32	haploid
77250	32	haploid
50031	32	haploid
8682	33	haploid
40145	33	haploid
10979	33	haploid
15830	33	haploid
27188	35	haploid
61511	35	haploid
32691	35	haploid
59096	35	haploid
37302	35	haploid
58844	35	haploid
27278	65	haploid
14541	65	haploid
14864	65	haploid
110219	65	haploid
61306	65	haploid
45459	65	haploid
8965	65	haploid
71235	65	haploid
9386	65	haploid
58970	84	haploid
35435	84	haploid
4709	84	haploid
70397	84	haploid
28673	84	haploid
31473	84	haploid
54588	84	haploid
44004	84	haploid
26471	77	haploid
42314	77	haploid
17214	77	haploid
1865	77	haploid
27649	77	haploid
9027	77	haploid
42536	77	haploid
133656	77	haploid
29596	77	haploid
27895	77	haploid
3518	77	haploid
22323	77	haploid
5544	106	haploid
15820	106	haploid
31745	106	haploid
44340	106	haploid
8434	106	haploid
5076	106	haploid
21487	106	haploid
32601	106	haploid
20001	106	haploid
2663	52	haploid
17958	52	haploid
79434	52	haploid
176106	52	haploid
45566	52	haploid
4585	52	haploid
47909	52	haploid
41260	52	haploid
11110	52	haploid
59314	52	haploid
19742	52	haploid
70796	52	haploid
53013	57	haploid
80031	57	haploid
23986	57	haploid
31963	57	haploid
55936	57	haploid
67424	57	haploid
76839	48	haploid
19815	48	haploid
51239	48	haploid
60113	48	haploid
53026	48	haploid
68623	48	haploid
95850	48	haploid
3652	48	haploid
55420	47	haploid
62048	47	haploid
117148	47	haploid
58028	47	haploid
128960	47	haploid
33469	88	haploid
38879	88	haploid
32114	88	haploid
56494	71	haploid
23384	71	haploid
39281	71	haploid
75634	71	haploid
825	71	haploid
17937	71	haploid
59453	71	haploid
13822	71	haploid
5738	71	haploid
12914	71	haploid
35064	40	haploid
11988	40	haploid
29629	40	haploid
41947	40	haploid
91472	40	haploid
33955	40	haploid
50918	40	haploid
11457	40	haploid
14388	40	haploid
103226	97	haploid
55465	97	haploid
6504	97	haploid
33722	97	haploid
19076	97	haploid
34952	97	haploid
32592	97	haploid
24954	97	haploid
38681	97	haploid
54706	97	haploid
27144	97	haploid
8215	97	haploid
27554	97	haploid
24697	97	haploid
45659	97	haploid
20712	97	haploid
9238	102	haploid
12191	102	haploid
25306	102	haploid
11414	102	haploid
15749	102	haploid
7503	102	haploid
36357	40	haploid
65832	40	haploid
69486	40	haploid
72408	40	haploid
5768	40	haploid
179884	40	haploid
26020	40	haploid
60955	52	haploid
116671	52	haploid
51724	52	haploid
129276	52	haploid
49989	52	haploid
9589	95	haploid
54893	95	haploid
30767	95	haploid
4004	95	haploid
36978	95	haploid
21509	95	haploid
10634	97	haploid
17889	97	haploid
92129	97	haploid
25789	97	haploid
31873	97	haploid
9829	97	haploid
8880	97	haploid
33745	97	haploid
536	97	haploid
29639	40	haploid
3674	40	haploid
37013	40	haploid
19825	75	haploid
15534	75	haploid
38302	75	haploid
39078	75	haploid
51515	75	haploid
6799	75	haploid
17468	75	haploid
45683	75	haploid
11652	100	haploid
23882	100	haploid
39686	100	haploid
18588	100	haploid
32932	100	haploid
33332	100	haploid
15303	100	haploid
12405	100	haploid
31969	113	haploid
19585	113	haploid
448	113	haploid
5439	113	haploid
2208	113	haploid
26184	55	haploid
26753	55	haploid
18837	55	haploid
13109	55	haploid
16539	55	haploid
11	55	haploid
80539	55	haploid
1448	104	haploid
4880	104	haploid
34040	79	haploid
32670	79	haploid
12965	79	haploid
105436	79	haploid
11023	79	haploid
11616	79	haploid
13407	79	haploid
43907	79	haploid
21309	79	haploid
487028	79	haploid
15198	79	haploid
38508	70	haploid
51215	70	haploid
52011	70	haploid
2471	70	haploid
27147	69	haploid
62114	69	haploid
9566	69	haploid
16796	69	haploid
18690	69	haploid
51412	69	haploid
9522	154	haploid
11454	154	haploid
2200	154	haploid
5609	154	haploid
10047	154	haploid
6208	154	haploid
1000	154	haploid
29297	154	haploid
4381	154	haploid
21456	154	haploid
15379	96	haploid
32035	96	haploid
21786	96	haploid
69850	96	haploid
2251	96	haploid
50019	96	haploid
15523	96	haploid
45912	96	haploid
63724	96	haploid
54668	96	haploid
1613	83	haploid
16133	83	haploid
11128	83	haploid
26197	83	haploid
19716	83	haploid
49916	117	haploid
18317	117	haploid
16852	117	haploid
25299	117	haploid
6631	117	haploid
4787	117	haploid
25266	117	haploid
49007	117	haploid
18612	117	haploid
30919	117	haploid
12490	117	haploid
6781	117	haploid
233	117	haploid
4689	117	haploid
40553	117	haploid
15637	117	haploid
47427	117	haploid
176552	117	haploid
26161	171	haploid
3171	171	haploid
1222	171	haploid
3930	171	haploid
13225	171	haploid
1608	171	haploid
11901	171	haploid
11500	171	haploid
257	171	haploid
21658	37	haploid
150803	37	haploid
56766	37	haploid
68332	37	haploid
99441	37	haploid
3257	37	haploid
22718	74	haploid
6498	74	haploid
21744	74	haploid
3972	74	haploid
20311	74	haploid
6993	74	haploid
73383	74	haploid
31717	74	haploid
12600	74	haploid
83260	74	haploid
3125	57	haploid
7862	57	haploid
38973	36	haploid
76063	36	haploid
30802	36	haploid
7527	36	haploid
49601	36	haploid
16146	36	haploid
100368	32	haploid
57897	32	haploid
74096	32	haploid
91586	32	haploid
56096	32	haploid
103847	32	haploid
100968	32	haploid
64529	32	haploid
71349	32	haploid
107684	40	haploid
47771	40	haploid
55932	40	haploid
61013	40	haploid
76784	40	haploid
22139	40	haploid
59456	40	haploid
14479	40	haploid
54807	40	haploid
29009	40	haploid
46712	40	haploid
56635	40	haploid
98072	40	haploid
26057	40	haploid
24688	40	haploid
26989	40	haploid
80320	40	haploid
2146	39	haploid
83684	39	haploid
134592	39	haploid
54774	46	haploid
27796	46	haploid
10766	46	haploid
12339	46	haploid
2351	46	haploid
64644	46	haploid
127936	46	haploid
51720	46	haploid
97729	46	haploid
108509	40	haploid
29338	31	haploid
129693	31	haploid
52209	31	haploid
43838	38	haploid
30593	38	haploid
16546	38	haploid
57150	37	haploid
17130	37	haploid
38212	37	haploid
77090	38	haploid
66968	38	haploid
80343	38	haploid
59946	39	haploid
45277	39	haploid
91768	34	haploid
34276	34	haploid
54482	34	haploid
55753	34	haploid
41970	34	haploid
71471	33	haploid
38786	33	haploid
7131	40	haploid
73765	40	haploid
11212	35	haploid
61392	39	haploid
25616	39	haploid
38	52	haploid
9019	45	haploid
2442	45	haploid
11049	45	haploid
26685	45	haploid
62850	45	haploid
43	45	haploid
176409	44	haploid
27919	44	haploid
41384	44	haploid
75793	44	haploid
35730	44	haploid
47722	44	haploid
60220	44	haploid
114577	44	haploid
31018	62	haploid
40517	62	haploid
35394	62	haploid
38587	62	haploid
25199	62	haploid
46924	62	haploid
64292	39	haploid
22795	53	haploid
56875	53	haploid
26252	53	haploid
20081	53	haploid
11617	53	haploid
62162	48	haploid
20878	48	haploid
31486	48	haploid
40036	48	haploid
141740	48	haploid
286738	48	haploid
1927	40	haploid
19347	40	haploid
33051	40	haploid
3397	40	haploid
32512	40	haploid
35842	46	haploid
64280	46	haploid
8999	46	haploid
42579	46	haploid
376189	46	haploid
288696	46	haploid
47448	46	haploid
50091	46	haploid
234411	46	haploid
73547	46	haploid
11379	46	haploid
405212	46	haploid
35877	46	haploid
33205	46	haploid
7403	46	haploid
120925	46	haploid
29486	46	haploid
71551	46	haploid
33739	46	haploid
136031	46	haploid
11493	46	haploid
17087	46	haploid
76867	46	haploid
115920	46	haploid
50735	46	haploid
21158	46	haploid
1855	46	haploid
5076	46	haploid
83029	46	haploid
68856	50	haploid
38542	50	haploid
51955	50	haploid
10564	50	haploid
13764	50	haploid
18409	50	haploid
13268	50	haploid
41465	50	haploid
13822	50	haploid
45407	50	haploid
21058	50	haploid
9783	50	haploid
15579	50	haploid
18145	50	haploid
3551	50	haploid
23995	50	haploid
20089	50	haploid
16815	50	haploid
15517	50	haploid
23065	50	haploid
30857	50	haploid
23545	50	haploid
47287	50	haploid
2870474	50	haploid
25521	50	haploid
14225	49	haploid
47691	49	haploid
78387	49	haploid
18935	49	haploid
82547	72	haploid
37225	72	haploid
71463	58	haploid
29117	58	haploid
16604	58	haploid
3640	58	haploid
36840	55	haploid
36574	55	haploid
85508	55	haploid
10745	50	haploid
21374	50	haploid
49849	50	haploid
199762	50	haploid
55315	50	haploid
292210	56	haploid
49409	56	haploid
116175	50	haploid
77182	50	haploid
41657	50	haploid
7146	50	haploid
90997	50	haploid
61251	50	haploid
33253	50	haploid
35223	50	haploid
28383	50	haploid
186292	50	haploid
26305	50	haploid
24748	50	haploid
37649	50	haploid
75772	50	haploid
43662	50	haploid
33602	50	haploid
96501	50	haploid
41146	50	haploid
76458	50	haploid
27648	50	haploid
20039	50	haploid
33101	50	haploid
74987	50	haploid
7496	50	haploid
21145	48	haploid
30707	48	haploid
27163	48	haploid
56585	56	haploid
29928	56	haploid
85311	56	haploid
14366	56	haploid
36631	56	haploid
81807	56	haploid
25754	40	haploid
45014	40	haploid
51348	40	haploid
20202	37	haploid
72099	37	haploid
10606	55	haploid
13389	55	haploid
11934	55	haploid
18013	55	haploid
85581	55	haploid
25091	52	haploid
68093	57	haploid
54455	57	haploid
10831	57	haploid
6960	59	haploid
26635	59	haploid
26222	59	haploid
38044	59	haploid
73036	59	haploid
40330	59	haploid
20753	59	haploid
9245	59	haploid
49670	59	haploid
61081	59	haploid
35910	59	haploid
66114	59	haploid
1463	59	haploid
29426	59	haploid
20355	59	haploid
2861	59	haploid
10463	59	haploid
31181	59	haploid
77370	59	haploid
92846	59	haploid
160072	59	haploid
85174	59	haploid
11205	59	haploid
42033	59	haploid
29851	59	haploid
43782	59	haploid
24208	59	haploid
25705	59	haploid
66936	57	haploid
89608	57	haploid
10461	57	haploid
24510	55	haploid
47040	55	haploid
29448	55	haploid
32360	55	haploid
20007	55	haploid
8979	55	haploid
115182	55	haploid
58047	55	haploid
4227	55	haploid
20196	55	haploid
54317	55	haploid
10918	55	haploid
35191	55	haploid
11392	55	haploid
65937	55	haploid
44338	55	haploid
406082	55	haploid
41548	55	haploid
7999	55	haploid
103099	55	haploid
35400	55	haploid
15153	55	haploid
71171	56	haploid
1402	41	haploid
48955	41	haploid
53607	41	haploid
29631	41	haploid
15051	73	haploid
23294	73	haploid
20920	73	haploid
56050	73	haploid
445	73	haploid
43481	73	haploid
2995	59	haploid
37523	59	haploid
39176	59	haploid
37805	59	haploid
34761	60	haploid
37044	60	haploid
9790	34	haploid
126271	34	haploid
225562	34	haploid
127308	34	haploid
34188	34	haploid
45589	34	haploid
12411	34	haploid
30982	34	haploid
41875	34	haploid
47530	34	haploid
48010	34	haploid
74657	34	haploid
5911	39	haploid
185637	39	haploid
37057	39	haploid
27365	39	haploid
31905	39	haploid
39225	39	haploid
25648	39	haploid
670348	39	haploid
948458	39	haploid
44590	39	haploid
30552	39	haploid
13473	39	haploid
25283	39	haploid
86274	39	haploid
35079	39	haploid
91354	39	haploid
80877	39	haploid
73287	39	haploid
25632	46	haploid
54837	46	haploid
26056	46	haploid
48292	46	haploid
44138	46	haploid
5938	112	haploid
5208	112	haploid
21458	112	haploid
3242	112	haploid
14109	112	haploid
5742	112	haploid
12584	139	haploid
33374	139	haploid
67455	139	haploid
13809	139	haploid
6097	139	haploid
232	139	haploid
41611	89	haploid
12653	89	haploid
8380	89	haploid
22080	104	haploid
109592	104	haploid
13794	104	haploid
7511	104	haploid
6326	104	haploid
14932	104	haploid
6688	104	haploid
20194	104	haploid
17217	118	haploid
2429	118	haploid
88	118	haploid
23705	115	haploid
20357	115	haploid
8592	115	haploid
21153	115	haploid
295	115	haploid
26430	168	haploid
30976	168	haploid
19277	168	haploid
11271	168	haploid
19932	168	haploid
10513	168	haploid
12910	168	haploid
2715	168	haploid
15723	168	haploid
16980	65	haploid
62890	65	haploid
8416	65	haploid
10772	65	haploid
58415	65	haploid
5931	65	haploid
24813	65	haploid
2489331	65	haploid
26309	65	haploid
19019	123	haploid
14274	123	haploid
8458	123	haploid
20938	123	haploid
4847	123	haploid
6703	123	haploid
93689	123	haploid
10063	93	haploid
3953	93	haploid
97279	93	haploid
16452	93	haploid
17103	93	haploid
7499	93	haploid
70695	123	haploid
13069	123	haploid
5119	123	haploid
10313	123	haploid
450	123	haploid
17524	123	haploid
35050	122	haploid
26287	122	haploid
32201	122	haploid
1132	122	haploid
33101	122	haploid
45637	122	haploid
18678	122	haploid
3646	122	haploid
81075	122	haploid
2397	122	haploid
3713	122	haploid
442	122	haploid
53496	122	haploid
67471	122	haploid
49336	122	haploid
10892	122	haploid
4232	122	haploid
24861	122	haploid
12567	122	haploid
8699	122	haploid
4708	122	haploid
16752	122	haploid
10016	122	haploid
31607	92	haploid
2360	92	haploid
86080	92	haploid
15949	141	haploid
33766	141	haploid
12470	141	haploid
5815	141	haploid
19215	123	haploid
22835	123	haploid
665	123	haploid
15892	123	haploid
49944	123	haploid
29687	123	haploid
4906	123	haploid
1882	123	haploid
32673	113	haploid
15847	113	haploid
14638	113	haploid
6265	113	haploid
27672	113	haploid
5798	102	haploid
6411	140	haploid
16135	140	haploid
88705	140	haploid
5277	140	haploid
19173	140	haploid
16454	64	haploid
16586	64	haploid
8604	64	haploid
12084	64	haploid
7643	64	haploid
20091	64	haploid
9549	64	haploid
465	128	haploid
13108	128	haploid
5935	128	haploid
184522	128	haploid
1962	128	haploid
15064	71	haploid
57788	71	haploid
36358	71	haploid
34596	71	haploid
29424	75	haploid
49959	75	haploid
35884	75	haploid
27222	75	haploid
63820	75	haploid
2620	75	haploid
6142	75	haploid
15799	75	haploid
81463	55	haploid
17743	55	haploid
51520	54	haploid
25743	54	haploid
66973	54	haploid
51258	54	haploid
19660	54	haploid
26948	54	haploid
19665	54	haploid
1631	54	haploid
135059	54	haploid
42944	49	haploid
13462	49	haploid
88817	49	haploid
6927	36	haploid
1370	36	haploid
50064	36	haploid
402632	36	haploid
23875	80	haploid
24173	80	haploid
30290	80	haploid
72657	80	haploid
2726	80	haploid
10816	80	haploid
14828	121	haploid
8017	121	haploid
26983	121	haploid
741	121	haploid
27531	121	haploid
1063	121	haploid
82712	82	haploid
30738	82	haploid
10754	117	haploid
22943	117	haploid
13699	117	haploid
9883	117	haploid
721	117	haploid
3291	117	haploid
189797	31	haploid
38023	31	haploid
48920	31	haploid
19631	31	haploid
22390	31	haploid
5320	188	haploid
18381	188	haploid
15826	188	haploid
4230	188	haploid
5012	124	haploid
7843	124	haploid
467	124	haploid
26926	124	haploid
16208	124	haploid
7936	124	haploid
12741	124	haploid
4034	124	haploid
11724	65	haploid
30219	65	haploid
19108	65	haploid
35720	65	haploid
38848	65	haploid
72995	65	haploid
13911	65	haploid
15320	65	haploid
58750	65	haploid
22021	94	haploid
278235	94	haploid
3259	94	haploid
2516	136	haploid
20316	136	haploid
15644	136	haploid
211	136	haploid
37456	136	haploid
6885	136	haploid
18075	136	haploid
7382	136	haploid
33292	136	haploid
24772	85	haploid
7574	85	haploid
153712	85	haploid
199075	85	haploid
4776	85	haploid
26477	85	haploid
25626	85	haploid
19640	85	haploid
12620	85	haploid
2339768	85	haploid
2110	83	haploid
33692	83	haploid
57488	83	haploid
6898	83	haploid
6265	83	haploid
94519	83	haploid
14674	101	haploid
14271	101	haploid
9823	101	haploid
89542	101	haploid
1304	101	haploid
32974	101	haploid
15572	101	haploid
65354	92	haploid
27862	92	haploid
2573	92	haploid
52583	62	haploid
45369	62	haploid
11	62	haploid
58919	62	haploid
207223	62	haploid
88569	62	haploid
20424	62	haploid
46813	62	haploid
38727	85	haploid
21384	85	haploid
17199	85	haploid
11342	85	haploid
29443	91	haploid
9816	91	haploid
24965	91	haploid
20760	91	haploid
22676	141	haploid
10231	141	haploid
19452	141	haploid
7093	141	haploid
2028	141	haploid
1098	141	haploid
20757	44	haploid
6122	44	haploid
62314	44	haploid
174628	44	haploid
41303	44	haploid
111275	44	haploid
3125	44	haploid
84794	44	haploid
45754	44	haploid
24906	44	haploid
13469	66	haploid
2764	66	haploid
10496	66	haploid
13137	95	haploid
22154	95	haploid
29251	95	haploid
39572	95	haploid
11626	95	haploid
7175	95	haploid
8527	95	haploid
3787	185	haploid
19968	185	haploid
2506	185	haploid
27179	185	haploid
14191	185	haploid
6083	185	haploid
3486	185	haploid
97452	34	haploid
68288	34	haploid
77249	34	haploid
9185	34	haploid
24174	82	haploid
39616	82	haploid
40976	82	haploid
27084	82	haploid
5195	76	haploid
44862	76	haploid
29487	76	haploid
6881	76	haploid
2837343	76	haploid
15025	76	haploid
63800	44	haploid
37769	44	haploid
7784	44	haploid
21500	44	haploid
117293	44	haploid
35158	44	haploid
3428	44	haploid
14524	44	haploid
15081	44	haploid
33183	48	haploid
38375	48	haploid
8456	48	haploid
85558	48	haploid
1800	48	haploid
13503	48	haploid
6870	48	haploid
28259	67	haploid
129112	67	haploid
4739	67	haploid
17990	93	haploid
29756	93	haploid
3800	93	haploid
6878	93	haploid
50331	93	haploid
120932	48	haploid
27550	48	haploid
16888	48	haploid
78799	48	haploid
8381	48	haploid
149076	48	haploid
952	75	haploid
17103	75	haploid
30138	75	haploid
27618	75	haploid
32598	75	haploid
24926	67	haploid
118477	67	haploid
69057	67	haploid
35858	67	haploid
26125	67	haploid
135926	67	haploid
6072	67	haploid
19068	67	haploid
4013	60	haploid
29458	60	haploid
124090	60	haploid
7413	60	haploid
20378	60	haploid
47579	60	haploid
7683	60	haploid
36199	71	haploid
47859	71	haploid
74537	71	haploid
81167	71	haploid
25792	71	haploid
17813	71	haploid
15883	71	haploid
3833	71	haploid
8383	71	haploid
703	71	haploid
1577	71	haploid
29317	71	haploid
36472	40	haploid
8531	40	haploid
7958	40	haploid
212376	40	haploid
5680	40	haploid
45052	40	haploid
11956	40	haploid
29959	40	haploid
38751	40	haploid
23792	60	haploid
36302	60	haploid
33035	60	haploid
5870	60	haploid
17428	60	haploid
30925	60	haploid
23130	60	haploid
3040	60	haploid
11653	88	haploid
16427	88	haploid
33876	88	haploid
43619	88	haploid
11471	88	haploid
14546	88	haploid
4593	88	haploid
11670	88	haploid
39717	53	haploid
20701	53	haploid
8324	53	haploid
9965	53	haploid
40758	53	haploid
27708	53	haploid
8717	53	haploid
10949	34	haploid
236763	34	haploid
29066	34	haploid
983	46	haploid
10681	46	haploid
2522798	46	haploid
20462	46	haploid
30650	62	haploid
16618	62	haploid
54902	62	haploid
45205	62	haploid
65506	62	haploid
8438	62	haploid
5844	62	haploid
35763	62	haploid
60369	62	haploid
21203	62	haploid
15649	62	haploid
11850	62	haploid
14202	62	haploid
17322	62	haploid
48802	41	haploid
50881	41	haploid
748	41	haploid
297815	31	haploid
99345	31	haploid
45095	31	haploid
6444	44	haploid
210503	44	haploid
42949	44	haploid
9081	44	haploid
14074	44	haploid
252	40	haploid
112982	40	haploid
38097	40	haploid
17071	40	haploid
142814	40	haploid
26838	40	haploid
18534	40	haploid
61022	46	haploid
66290	46	haploid
40503	46	haploid
126956	46	haploid
87598	46	haploid
39028	46	haploid
2913773	46	haploid
407	45	haploid
32640	45	haploid
5949	45	haploid
112291	45	haploid
10713	45	haploid
7884	43	haploid
100289	43	haploid
29363	43	haploid
92844	43	haploid
8221	43	haploid
35928	45	haploid
41858	45	haploid
45419	45	haploid
4153	45	haploid
21845	45	haploid
6947	45	haploid
56161	41	haploid
10653	41	haploid
136922	41	haploid
95070	41	haploid
75854	41	haploid
34308	41	haploid
6354	41	haploid
96447	41	haploid
18616	45	haploid
25928	45	haploid
84526	45	haploid
24665	45	haploid
377	45	haploid
1855	45	haploid
4423	45	haploid
88175	45	haploid
6397	45	haploid
28294	45	haploid
64877	45	haploid
15990	45	haploid
111158	41	haploid
80128	41	haploid
6128	41	haploid
28066	41	haploid
60837	44	haploid
80648	44	haploid
89163	44	haploid
38641	44	haploid
62091	44	haploid
58463	44	haploid
7140	44	haploid
11439	44	haploid
6065	44	haploid
120777	44	haploid
1022	44	haploid
1725	44	haploid
121987	41	haploid
49596	41	haploid
1223	41	haploid
21215	41	haploid
114779	41	haploid
25878	41	haploid
92147	41	haploid
55435	41	haploid
223433	41	haploid
4497	41	haploid
94723	41	haploid
121526	41	haploid
26459	37	haploid
157604	37	haploid
5785	37	haploid
20043	37	haploid
8049	37	haploid
148218	37	haploid
68570	37	haploid
20204	37	haploid
110316	37	haploid
9056	37	haploid
40006	42	haploid
4197	42	haploid
60315	42	haploid
79198	42	haploid
66173	42	haploid
163445	42	haploid
22324	42	haploid
53003	47	haploid
5364	47	haploid
56635	47	haploid
18061	47	haploid
4933	47	haploid
56915	47	haploid
57981	47	haploid
4872	47	haploid
64240	47	haploid
16584	47	haploid
58871	47	haploid
20561	47	haploid
14491	38	haploid
50062	38	haploid
10685	38	haploid
28645	38	haploid
40385	38	haploid
101705	38	haploid
77767	38	haploid
28416	38	haploid
26408	32	haploid
70905	32	haploid
9008	32	haploid
150469	32	haploid
29852	32	haploid
213128	32	haploid
56781	32	haploid
36084	32	haploid
511161	32	haploid
120656	32	haploid
269802	32	haploid
8112	37	haploid
9658	37	haploid
224809	37	haploid
15440	37	haploid
21271	37	haploid
63622	37	haploid
79676	37	haploid
5800	37	haploid
161062	37	haploid
2917	37	haploid
17961	37	haploid
7364	31	haploid
68627	31	haploid
89728	31	haploid
67498	31	haploid
30223	36	haploid
104571	36	haploid
29089	33	haploid
47693	33	haploid
118678	33	haploid
75154	33	haploid
34507	33	haploid
33371	33	haploid
16748	33	haploid
11169	33	haploid
10091	166	haploid
5531	166	haploid
1708	166	haploid
1111	166	haploid
24911	166	haploid
4519	166	haploid
11297	166	haploid
7049	166	haploid
13889	166	haploid
88376	40	haploid
1261	40	haploid
50030	40	haploid
22521	40	haploid
75355	40	haploid
1455	40	haploid
59139	40	haploid
5255	40	haploid
33321	40	haploid
18920	40	haploid
111753	40	haploid
224179	32	haploid
30239	70	haploid
18102	70	haploid
13715	70	haploid
20646	70	haploid
5798	70	haploid
8829	70	haploid
4031	70	haploid
44363	32	haploid
76151	32	haploid
13635	32	haploid
66608	32	haploid
86168	32	haploid
17944	32	haploid
88049	32	haploid
45656	32	haploid
214576	32	haploid
14364	32	haploid
32251	32	haploid
13695	32	haploid
22055	33	haploid
19534	33	haploid
134570	33	haploid
45184	35	haploid
78603	35	haploid
52156	35	haploid
25566	35	haploid
14415	35	haploid
31438	35	haploid
23430	35	haploid
173013	35	haploid
46712	35	haploid
17936	35	haploid
13636	35	haploid
15084	35	haploid
2894898	35	haploid
936	35	haploid
19299	90	haploid
10002	90	haploid
20720	90	haploid
39700	90	haploid
22427	90	haploid
2382	463	haploid
5548	463	haploid
16246	118	haploid
41362	118	haploid
6546	118	haploid
42590	118	haploid
11012	118	haploid
495929	118	haploid
5060	118	haploid
25016	151	haploid
4718	151	haploid
19198	151	haploid
7957	245	haploid
770	245	haploid
7258	245	haploid
457	245	haploid
8580	245	haploid
7087	245	haploid
4882	434	haploid
2376	434	haploid
2101	434	haploid
10954	434	haploid
3333	434	haploid
1883	434	haploid
5179	434	haploid
3767	434	haploid
5508	434	haploid
6996	434	haploid
3536	194	haploid
1789	194	haploid
28478	194	haploid
10712	194	haploid
2029	194	haploid
19206	194	haploid
787	194	haploid
17752	194	haploid
9861	314	haploid
8693	314	haploid
20679	314	haploid
4010	314	haploid
196645	314	haploid
7532	314	haploid
1669	314	haploid
99655	314	haploid
2337774	314	haploid
7602	314	haploid
19047	314	haploid
3024	590	haploid
2017	590	haploid
63	590	haploid
6168	590	haploid
11086	590	haploid
10191	388	haploid
7342	388	haploid
358	388	haploid
40939	295	haploid
7182	295	haploid
1129	295	haploid
3746	295	haploid
11418	295	haploid
47053	295	haploid
3175	408	haploid
7144	408	haploid
1411	408	haploid
13208	408	haploid
6505	408	haploid
3971	408	haploid
3487	408	haploid
394	408	haploid
8478	408	haploid
5090	408	haploid
1523	408	haploid
3060	408	haploid
55468	408	haploid
9566	408	haploid
4901	408	haploid
15249	408	haploid
2269	408	haploid
8869	177	haploid
14886	177	haploid
36710	177	haploid
3329	177	haploid
23696	177	haploid
13544	177	haploid
3888	177	haploid
7525	177	haploid
17432	177	haploid
