Date	Library	Reads	Duplication_rate	Coverage	Background	Reads_per_Mb	Percent_WC	Mode_GC	Mode_insert_size	Quality_AS
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r3-c5_S923_	39092	0.013148	0.000876009	0.051219732	6	0.08	NA	NA	0
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r3-c6_S924_	186070	0.025442	0.004244772	0.040770032	29	0.09375	NA	NA	0.9831
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r4-c2_S925_	145434	0.021714	0.003363003	0.064315254	23	0.068965517	NA	NA	0.0876
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r4-c3_S926_	230474	0.02868	0.005293198	0.056759895	36	0.147058824	NA	NA	0.2939
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r4-c4_S927_	208196	0.029962	0.004772225	0.050113329	33	0.176470588	NA	NA	0.523
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r4-c5_S928_	189336	0.02982	0.004328194	0.062636521	29	0.133333333	NA	NA	0.4075
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r4-c6_S929_	226450	0.026187	0.00515688	0.04938146	36	0.111111111	NA	NA	0.7279
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r5-c2_S930_	34772	0.014897	0.000792026	0.073082161	5	0.107142857	NA	NA	0
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r5-c3_S931_	204184	0.028553	0.004687784	0.033019225	32	0.129032258	NA	NA	0.9836
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r5-c4_S932_	179712	0.027021	0.004127586	0.032598342	28	0.129032258	NA	NA	0.9843
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r5-c5_S933_	189740	0.024644	0.004373252	0.03601372	30	0.12244898	NA	NA	0.9512
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r5-c6_S934_	185480	0.02479	0.004252203	0.042003187	29	0.074074074	NA	NA	0.9895
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r6-c2_S935_	199662	0.02376	0.004542369	0.043610152	32	0.064516129	NA	NA	0.9885
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r6-c3_S936_	46556	0.013231	0.001034556	0.06760111	7	0.125	NA	NA	0
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r6-c4_S937_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	blm-recql5-2-a1h5-hkt-f03-r6-c5_S938_	18738	0.012915	0.000408818	0.5	2	0.958333333	NA	NA	0
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r2-c2_S940_	163450	0.029073	0.003777374	0.03548317	26	0.066666667	NA	NA	0.986
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r2-c3_S941_	260048	0.029402	0.005946007	0.047464691	40	0.12244898	NA	NA	0.9418
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r2-c4_S942_	82310	0.013972	0.001841984	0.06476812	13	0.035714286	NA	NA	0.0096
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r2-c5_S943_	247084	0.028638	0.005655257	0.05740198	39	0.088235294	NA	NA	0.5682
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r2-c6_S944_	289020	0.027908	0.006574717	0.047961099	46	0.119047619	NA	NA	0.9066
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r3-c2_S945_	251920	0.026889	0.005737478	0.036498421	40	0.15625	NA	NA	0.9942
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r3-c3_S946_	197638	0.029245	0.004533773	0.035235039	31	0.125	NA	NA	0.9657
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r3-c4_S947_	161876	0.026514	0.003697343	0.038691305	26	0.138888889	NA	NA	0.985
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r3-c5_S948_	243554	0.025957	0.005557061	0.034271268	38	0.216216216	NA	NA	0.9941
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r3-c6_S949_	235138	0.027269	0.005328125	0.053379726	37	0.114285714	NA	NA	0.9761
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r4-c2_S950_	241712	0.030648	0.005515214	0.045823089	38	0.15625	NA	NA	0.977
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r4-c3_S951_	292380	0.034496	0.006710921	0.074032764	46	0.230769231	NA	NA	0.0352
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r4-c4_S952_	250660	0.030791	0.005724705	0.040163506	39	0.151515152	NA	NA	0.9917
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r4-c5_S953_	216760	0.030227	0.004954173	0.048469251	34	0.117647059	NA	NA	0.9884
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r4-c6_S954_	162226	0.026136	0.003681457	0.062208785	27	0.068965517	NA	NA	0.3834
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r5-c2_S955_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r5-c3_S956_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r5-c4_S957_	205490	0.029228	0.00470378	0.033865946	32	0	NA	NA	0.9902
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r5-c5_S958_	254012	0.030951	0.005836557	0.034866958	40	0.176470588	NA	NA	0.9869
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r5-c6_S959_	225952	0.029404	0.00516644	0.062930979	35	0.184210526	NA	NA	0.9875
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r6-c2_S960_	151220	0.017974	0.003358384	0.065419814	24	0.15625	NA	NA	0.6285
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r6-c3_S961_	121780	0.016357	0.002703008	0.145670318	19	0.2	NA	NA	0.0001
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r6-c4_S962_	118160	0.016029	0.002620894	0.070241237	18	0.088235294	NA	NA	0.1658
18-11-2021	blm-recql5-2-a1h5-hkt-f04-r6-c5_S963_	191152	0.020288	0.004302487	0.053259818	30	0.142857143	NA	NA	0.9651
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c55_S199_	247716	0.026756	0.005621066	0.030747871	39	0.125	NA	NA	0.9872
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c56_S200_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c57_S201_	272560	0.027524	0.006231723	0.024882053	43	0.225	NA	NA	0.9846
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c58_S202_	326828	0.027317	0.007425641	0.053014393	52	0.25	NA	NA	0.3063
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c59_S203_	304258	0.026905	0.00692838	0.024534463	48	0.216216216	NA	NA	0.9782
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c60_S204_	283934	0.026091	0.006494202	0.025796625	45	0.15	NA	NA	0.9659
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c61_S205_	279026	0.02518	0.006322906	0.039756273	44	0.135135135	NA	NA	0.9838
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c62_S206_	277756	0.025339	0.006363665	0.05821621	44	0.2	NA	NA	0.8427
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c63_S207_	261394	0.033069	0.005924864	0.1951492	41	0.275	NA	NA	0
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c64_S208_	391150	0.029712	0.008948213	0.024739699	62	0.170731707	NA	NA	0.9351
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c65_S209_	249750	0.031888	0.005758294	0.026432861	39	0.133333333	NA	NA	0.9727
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c66_S210_	334614	0.02823	0.007599249	0.050450837	53	0.166666667	NA	NA	0.9061
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c67_S211_	305078	0.027809	0.006885774	0.038727893	48	0.170731707	NA	NA	0.9573
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c68_S212_	251864	0.031453	0.005714359	0.026428641	40	0.128205128	NA	NA	0.9842
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c69_S213_	276346	0.028472	0.006301066	0.039385795	46	0.087719298	NA	NA	0.5
18-11-2021	blm-recql5-2-a1h5-hkt-r42-c70_S214_	294096	0.032731	0.006652181	0.034982097	46	0.179487179	NA	NA	0.9819
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c55_S235_	290760	0.031318	0.006574563	0.049268962	46	0.157894737	NA	NA	0.6952
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c56_S236_	316926	0.031458	0.007192572	0.028386269	50	0.071428571	NA	NA	0.9358
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c57_S237_	310236	0.031769	0.007057097	0.024012103	49	0.166666667	NA	NA	0.9739
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c58_S238_	454680	0.033558	0.010417682	0.028153677	72	0.204545455	NA	NA	0.9157
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c59_S239_	363258	0.030661	0.008266608	0.024494594	58	0.195121951	NA	NA	0.9393
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c60_S240_	347286	0.031501	0.007898867	0.041094478	55	0.162162162	NA	NA	0.7616
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c61_S241_	319208	0.030551	0.007219976	0.061198851	50	0.146341463	NA	NA	0.0772
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c62_S242_	351660	0.032093	0.007985516	0.034243004	56	0.243902439	NA	NA	0.9711
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c63_S243_	310452	0.032933	0.00703866	0.03334798	50	0.105263158	NA	NA	0.9552
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c64_S244_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c65_S245_	304028	0.034688	0.006934375	0.029645909	48	0.219512195	NA	NA	0.9851
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c66_S246_	352504	0.031937	0.007987053	0.029964905	56	0.195121951	NA	NA	0.9731
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c67_S247_	252610	0.034322	0.005745453	0.02723546	40	0.147058824	NA	NA	0.9752
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c68_S248_	234426	0.03579	0.00532282	0.028839195	37	0.161290323	NA	NA	0.9879
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c69_S249_	347782	0.033251	0.007896614	0.02613028	55	0.219512195	NA	NA	0.9742
18-11-2021	blm-recql5-2-a1h5-hkt-r43-c70_S250_	255652	0.038388	0.005827337	0.075319963	40	0.210526316	NA	NA	0.0085
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c55_S271_	328632	0.03335	0.007445862	0.032361697	52	0.222222222	NA	NA	0.9726
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c56_S272_	362982	0.034415	0.00824149	0.025365176	57	0.189189189	NA	NA	0.9645
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c57_S273_	342362	0.033777	0.007794273	0.024578322	54	0.162162162	NA	NA	0.9645
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c58_S274_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c59_S275_	375856	0.032204	0.008552984	0.032504205	60	0.134328358	NA	NA	0.8465
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c60_S276_	357878	0.032877	0.00815535	0.029417073	57	0.15	NA	NA	0.9683
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c61_S277_	337570	0.031608	0.007650188	0.036008854	55	0.137931034	NA	NA	0.9598
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c62_S278_	363042	0.032228	0.008276215	0.026998884	57	0.216216216	NA	NA	0.9691
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c63_S279_	356740	0.034428	0.008069302	0.034018965	56	0.216216216	NA	NA	0.9767
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c64_S280_	262364	0.035058	0.005977981	0.028611401	41	0.138888889	NA	NA	0.9699
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c65_S281_	459012	0.035132	0.010462746	0.031248116	73	0.177777778	NA	NA	0.9052
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c66_S282_	378086	0.03468	0.008548846	0.035656812	59	0.131578947	NA	NA	0.9817
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c67_S283_	380490	0.035901	0.0085555	0.040105132	60	0.266666667	NA	NA	0.98
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c68_S284_	206598	0.037619	0.004673431	0.115452409	34	0.224489796	NA	NA	0.0029
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c69_S285_	246680	0.033112	0.005661406	0.024028485	39	0.12244898	NA	NA	0.922
18-11-2021	blm-recql5-2-a1h5-hkt-r44-c70_S286_	296574	0.038479	0.006729298	0.026417075	46	0.15	NA	NA	0.9542
18-11-2021	recql1-1-a1h5-hkt-f07-r2-c2_S1015_	367250	0.035992	0.008465796	0.049385126	59	0.488888889	NA	NA	0.2565
18-11-2021	recql1-1-a1h5-hkt-f07-r2-c3_S1016_	486076	0.030357	0.011044144	0.02325687	77	0.552631579	NA	NA	0.7835
18-11-2021	recql1-1-a1h5-hkt-f07-r2-c4_S1017_	120556	0.013985	0.002706963	0.04124432	19	0.483870968	NA	NA	0.1577
18-11-2021	recql1-1-a1h5-hkt-f07-r2-c5_S1018_	577924	0.030367	0.013074759	0.042609558	91	0.52173913	NA	NA	0.2704
18-11-2021	recql1-1-a1h5-hkt-f07-r2-c6_S1019_	597312	0.030376	0.013502023	0.029076259	95	0.452380952	NA	NA	0.7936
18-11-2021	recql1-1-a1h5-hkt-f07-r3-c2_S1020_	471292	0.027465	0.010659035	0.041284042	75	0.476190476	NA	NA	0.7713
18-11-2021	recql1-1-a1h5-hkt-f07-r3-c3_S1021_	459926	0.034236	0.01050171	0.021495915	73	0.510638298	NA	NA	0.7886
18-11-2021	recql1-1-a1h5-hkt-f07-r3-c4_S1022_	427118	0.03135	0.009709642	0.030754708	68	0.487804878	NA	NA	0.8432
18-11-2021	recql1-1-a1h5-hkt-f07-r3-c5_S1023_	558790	0.030863	0.012692365	0.020021113	88	0.425	NA	NA	0.9092
18-11-2021	recql1-1-a1h5-hkt-f07-r3-c6_S1024_	347736	0.039777	0.007915413	0.031709519	55	0.41025641	NA	NA	0.921
18-11-2021	recql1-1-a1h5-hkt-f07-r4-c2_S1025_	506746	0.030224	0.011492196	0.024583341	82	0.390243902	NA	NA	0.9152
18-11-2021	recql1-1-a1h5-hkt-f07-r4-c3_S1026_	605916	0.034216	0.013731425	0.031087496	96	0.558823529	NA	NA	0.8674
18-11-2021	recql1-1-a1h5-hkt-f07-r4-c4_S1027_	632400	0.034927	0.014257007	0.101553797	97	0.509803922	NA	NA	0.0726
18-11-2021	recql1-1-a1h5-hkt-f07-r4-c5_S1028_	630752	0.039667	0.01428076	0.056125128	96	0.542372881	NA	NA	0.1958
18-11-2021	recql1-1-a1h5-hkt-f07-r4-c6_S1029_	602860	0.033978	0.013656381	0.054446768	97	0.5	NA	NA	0.4202
18-11-2021	recql1-1-a1h5-hkt-f07-r5-c2_S1030_	605980	0.036678	0.013770992	0.026490223	96	0.466666667	NA	NA	0.7607
18-11-2021	recql1-1-a1h5-hkt-f07-r5-c3_S1031_	642678	0.036077	0.014518545	0.026083027	102	0.488372093	NA	NA	0.7678
18-11-2021	recql1-1-a1h5-hkt-f07-r5-c4_S1032_	540394	0.034963	0.0122479	0.02120132	87	0.5	NA	NA	0.8366
18-11-2021	recql1-1-a1h5-hkt-f07-r5-c5_S1033_	564400	0.032488	0.012807198	0.025982734	89	0.456521739	NA	NA	0.7657
18-11-2021	recql1-1-a1h5-hkt-f07-r5-c6_S1034_	469940	0.03689	0.010637034	0.052071197	74	0.511111111	NA	NA	0.3471
18-11-2021	recql1-1-a1h5-hkt-f07-r6-c2_S1035_	293364	0.019634	0.006519382	0.080407162	46	0.588235294	NA	NA	0.3104
18-11-2021	recql1-1-a1h5-hkt-f07-r6-c3_S1036_	179006	0.016513	0.003984593	0.073458369	28	0.526315789	NA	NA	0.1022
18-11-2021	recql1-1-a1h5-hkt-f07-r6-c4_S1037_	200922	0.016962	0.00446476	0.055714589	32	0.59375	NA	NA	0.7491
18-11-2021	recql1-1-a1h5-hkt-f07-r6-c5_S1038_	253400	0.016756	0.0056309	0.086706369	40	0.658536585	NA	NA	0.7854
18-11-2021	recql1-1-a1h5-hkt-f08-r2-c2_S1040_	329372	0.03033	0.007615468	0.028999065	52	0.552631579	NA	NA	0.8812
18-11-2021	recql1-1-a1h5-hkt-f08-r2-c3_S1041_	602894	0.034421	0.013667089	0.061490872	95	0.459016393	NA	NA	0.1472
18-11-2021	recql1-1-a1h5-hkt-f08-r2-c4_S1042_	161540	0.014634	0.003624235	0.075468688	25	0.366666667	NA	NA	0.0811
18-11-2021	recql1-1-a1h5-hkt-f08-r2-c5_S1043_	612166	0.032298	0.013871323	0.030484486	97	0.540540541	NA	NA	0.7856
18-11-2021	recql1-1-a1h5-hkt-f08-r2-c6_S1044_	689458	0.033505	0.015567316	0.028839492	110	0.558823529	NA	NA	0.8472
18-11-2021	recql1-1-a1h5-hkt-f08-r3-c2_S1045_	359038	0.031334	0.008219585	0.056694934	57	0.459459459	NA	NA	0.4534
18-11-2021	recql1-1-a1h5-hkt-f08-r3-c3_S1046_	490974	0.03333	0.011181709	0.028729624	78	0.4	NA	NA	0.8873
18-11-2021	recql1-1-a1h5-hkt-f08-r3-c4_S1047_	429816	0.031511	0.009779298	0.030191053	69	0.341463415	NA	NA	0.9264
18-11-2021	recql1-1-a1h5-hkt-f08-r3-c5_S1048_	668986	0.035851	0.015158908	0.072444102	105	0.481481481	NA	NA	0.1684
18-11-2021	recql1-1-a1h5-hkt-f08-r3-c6_S1049_	617060	0.034583	0.013892926	0.092167893	95	0.509803922	NA	NA	0.062
18-11-2021	recql1-1-a1h5-hkt-f08-r4-c2_S1050_	620012	0.033441	0.014012621	0.030780528	98	0.545454545	NA	NA	0.7388
18-11-2021	recql1-1-a1h5-hkt-f08-r4-c3_S1051_	651232	0.034126	0.014768775	0.065551888	103	0.480769231	NA	NA	0.2743
18-11-2021	recql1-1-a1h5-hkt-f08-r4-c4_S1052_	609718	0.036847	0.013808274	0.024456403	97	0.475	NA	NA	0.892
18-11-2021	recql1-1-a1h5-hkt-f08-r4-c5_S1053_	600882	0.038194	0.013610825	0.095936546	92	0.527272727	NA	NA	0.1094
18-11-2021	recql1-1-a1h5-hkt-f08-r4-c6_S1054_	638238	0.034059	0.014456827	0.029731745	101	0.4	NA	NA	0.8882
18-11-2021	recql1-1-a1h5-hkt-f08-r5-c2_S1055_	609812	0.036034	0.013879652	0.024115741	96	0.441860465	NA	NA	0.8609
18-11-2021	recql1-1-a1h5-hkt-f08-r5-c3_S1056_	647996	0.035963	0.014665662	0.029646289	102	0.529411765	NA	NA	0.8166
18-11-2021	recql1-1-a1h5-hkt-f08-r5-c4_S1057_	583252	0.035672	0.01321652	0.050174858	92	0.536585366	NA	NA	0.3597
18-11-2021	recql1-1-a1h5-hkt-f08-r5-c5_S1058_	577054	0.040717	0.01322299	0.012845641	91	0.605263158	NA	NA	0.7912
18-11-2021	recql1-1-a1h5-hkt-f08-r5-c6_S1059_	594574	0.035848	0.013491037	0.03333092	94	0.489795918	NA	NA	0.833
18-11-2021	recql1-1-a1h5-hkt-f08-r6-c2_S1060_	335002	0.020824	0.007450153	0.051564123	53	0.466666667	NA	NA	0.8614
18-11-2021	recql1-1-a1h5-hkt-f08-r6-c3_S1061_	272676	0.019056	0.006044275	0.043052838	43	0.606060606	NA	NA	0.8401
18-11-2021	recql1-1-a1h5-hkt-f08-r6-c4_S1062_	223058	0.017601	0.004946338	0.044580201	35	0.470588235	NA	NA	0.8821
18-11-2021	recql1-1-a1h5-hkt-f08-r6-c5_S1063_	309408	0.018118	0.006873531	0.081231017	48	0.488372093	NA	NA	0.1637
18-11-2021	recql1-1-a1h5-hkt-r48-c55_S415_	526376	0.028668	0.011828917	0.032270209	84	0.513513514	NA	NA	0.8916
18-11-2021	recql1-1-a1h5-hkt-r48-c56_S416_	577710	0.029233	0.012990322	0.03109459	92	0.378378378	NA	NA	0.8442
18-11-2021	recql1-1-a1h5-hkt-r48-c57_S417_	568214	0.028908	0.012827932	0.035189745	90	0.461538462	NA	NA	0.8262
18-11-2021	recql1-1-a1h5-hkt-r48-c58_S418_	634702	0.028583	0.014282989	0.038134983	100	0.454545455	NA	NA	0.8488
18-11-2021	recql1-1-a1h5-hkt-r48-c59_S419_	614740	0.029212	0.013820608	0.040072716	99	0.382978723	NA	NA	0.9129
18-11-2021	recql1-1-a1h5-hkt-r48-c60_S420_	575886	0.028193	0.013007003	0.076190476	91	0.45	NA	NA	0.3313
18-11-2021	recql1-1-a1h5-hkt-r48-c61_S421_	588566	0.028211	0.013166455	0.08439194	94	0.431372549	NA	NA	0.1418
18-11-2021	recql1-1-a1h5-hkt-r48-c62_S422_	642980	0.029177	0.014481685	0.03769998	102	0.477272727	NA	NA	0.8345
18-11-2021	recql1-1-a1h5-hkt-r48-c63_S423_	628814	0.029646	0.014092493	0.03639802	100	0.422222222	NA	NA	0.8721
18-11-2021	recql1-1-a1h5-hkt-r48-c64_S424_	664246	0.030338	0.014875072	0.052374408	106	0.58974359	NA	NA	0.8008
18-11-2021	recql1-1-a1h5-hkt-r48-c65_S425_	691860	0.030362	0.015568179	0.075549	109	0.461538462	NA	NA	0.2848
18-11-2021	recql1-1-a1h5-hkt-r48-c66_S426_	664368	0.029466	0.014895617	0.042233058	108	0.45	NA	NA	0.7774
18-11-2021	recql1-1-a1h5-hkt-r48-c67_S427_	690752	0.031919	0.015438724	0.062317545	109	0.545454545	NA	NA	0.2807
18-11-2021	recql1-1-a1h5-hkt-r48-c68_S428_	569822	0.032631	0.012866956	0.033994467	91	0.5	NA	NA	0.832
18-11-2021	recql1-1-a1h5-hkt-r48-c69_S429_	657980	0.029627	0.014829051	0.035503882	105	0.418604651	NA	NA	0.8239
18-11-2021	recql1-1-a1h5-hkt-r48-c70_S430_	680022	0.033722	0.015235612	0.036104009	108	0.536585366	NA	NA	0.8312
18-11-2021	recql1-1-a1h5-hkt-r49-c55_S451_	556848	0.030076	0.012553784	0.027321666	88	0.477272727	NA	NA	0.8117
18-11-2021	recql1-1-a1h5-hkt-r49-c56_S452_	615618	0.031325	0.013843905	0.10387316	96	0.50877193	NA	NA	0.164
18-11-2021	recql1-1-a1h5-hkt-r49-c57_S453_	602824	0.031339	0.013615801	0.052904252	95	0.467741935	NA	NA	0.2347
18-11-2021	recql1-1-a1h5-hkt-r49-c58_S454_	695440	0.031942	0.015649519	0.059383845	110	0.469387755	NA	NA	0.2843
18-11-2021	recql1-1-a1h5-hkt-r49-c59_S455_	664802	0.030969	0.014967913	0.031779922	105	0.5	NA	NA	0.7996
18-11-2021	recql1-1-a1h5-hkt-r49-c60_S456_	635382	0.030385	0.014327779	0.031487031	101	0.466666667	NA	NA	0.8429
18-11-2021	recql1-1-a1h5-hkt-r49-c61_S457_	602498	0.029185	0.013499287	0.029534931	96	0.473684211	NA	NA	0.8187
18-11-2021	recql1-1-a1h5-hkt-r49-c62_S458_	684820	0.031456	0.015413907	0.045389354	109	0.512195122	NA	NA	0.87
18-11-2021	recql1-1-a1h5-hkt-r49-c63_S459_	503304	0.033209	0.011399887	0.037420676	80	0.555555556	NA	NA	0.7887
18-11-2021	recql1-1-a1h5-hkt-r49-c64_S460_	673778	0.032379	0.015129946	0.045214063	107	0.448979592	NA	NA	0.6913
18-11-2021	recql1-1-a1h5-hkt-r49-c65_S461_	697344	0.032627	0.015752619	0.048170786	111	0.520833333	NA	NA	0.8503
18-11-2021	recql1-1-a1h5-hkt-r49-c66_S462_	694824	0.031858	0.015572144	0.041360828	110	0.512195122	NA	NA	0.8893
18-11-2021	recql1-1-a1h5-hkt-r49-c67_S463_	681354	0.031599	0.015273211	0.032218373	108	0.404761905	NA	NA	0.8949
18-11-2021	recql1-1-a1h5-hkt-r49-c68_S464_	629746	0.036383	0.014210586	0.077317711	99	0.508196721	NA	NA	0.0552
18-11-2021	recql1-1-a1h5-hkt-r49-c69_S465_	676480	0.031759	0.015265963	0.031287468	109	0.551020408	NA	NA	0.647
18-11-2021	recql1-1-a1h5-hkt-r49-c70_S466_	696408	0.036479	0.015600205	0.056515486	111	0.444444444	NA	NA	0.2574
18-11-2021	recql1-1-a1h5-hkt-r50-c55_S487_	479102	0.026829	0.010778511	0.075636961	74	0.525	NA	NA	0.1127
18-11-2021	recql1-1-a1h5-hkt-r50-c56_S488_	498094	0.027577	0.011199851	0.04563981	79	0.326530612	NA	NA	0.7607
18-11-2021	recql1-1-a1h5-hkt-r50-c57_S489_	497538	0.026293	0.011208265	0.043796292	79	0.702702703	NA	NA	0.7735
18-11-2021	recql1-1-a1h5-hkt-r50-c58_S490_	546646	0.026844	0.01226078	0.060859155	86	0.6	NA	NA	0.3383
18-11-2021	recql1-1-a1h5-hkt-r50-c59_S491_	556026	0.026625	0.012480771	0.029881592	87	0.6	NA	NA	0.8503
18-11-2021	recql1-1-a1h5-hkt-r50-c60_S492_	533112	0.026662	0.012026487	0.052983681	84	0.487804878	NA	NA	0.2954
18-11-2021	recql1-1-a1h5-hkt-r50-c61_S493_	444374	0.027261	0.01001251	0.046225077	71	0.459459459	NA	NA	0.8303
18-11-2021	recql1-1-a1h5-hkt-r50-c62_S494_	558850	0.028086	0.012594673	0.032450897	89	0.446808511	NA	NA	0.8926
18-11-2021	recql1-1-a1h5-hkt-r50-c63_S495_	568488	0.029323	0.012737847	0.109605186	89	0.489361702	NA	NA	0.1001
18-11-2021	recql1-1-a1h5-hkt-r50-c64_S496_	558560	0.027832	0.012500484	0.098713681	88	0.5	NA	NA	0.1812
18-11-2021	recql1-1-a1h5-hkt-r50-c65_S497_	590360	0.02823	0.01331824	0.055435221	94	0.479166667	NA	NA	0.2326
18-11-2021	recql1-1-a1h5-hkt-r50-c66_S498_	517770	0.030921	0.011783948	0.059999299	82	0.428571429	NA	NA	0.6503
18-11-2021	recql1-1-a1h5-hkt-r50-c67_S499_	566832	0.02948	0.01270847	0.029115838	90	0.371428571	NA	NA	0.8891
18-11-2021	recql1-1-a1h5-hkt-r50-c68_S500_	553738	0.032311	0.012555444	0.03192754	88	0.409090909	NA	NA	0.8486
18-11-2021	recql1-1-a1h5-hkt-r50-c69_S501_	577426	0.028333	0.012994418	0.034927957	93	0.441860465	NA	NA	0.8664
18-11-2021	recql1-1-a1h5-hkt-r50-c70_S502_	585022	0.031462	0.013163534	0.043029396	93	0.54	NA	NA	0.4036
18-11-2021	recql5-2-a1h5-hkt-f05-r2-c2_S965_	259390	0.038166	0.005967212	0.101255408	38	0.268292683	NA	NA	0.1029
18-11-2021	recql5-2-a1h5-hkt-f05-r2-c3_S966_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f05-r2-c4_S967_	134160	0.019603	0.003063225	0.038382721	21	0.0625	NA	NA	0.9656
18-11-2021	recql5-2-a1h5-hkt-f05-r2-c5_S968_	292054	0.034617	0.006597122	0.054208301	46	0.219512195	NA	NA	0.7454
18-11-2021	recql5-2-a1h5-hkt-f05-r2-c6_S969_	375026	0.037832	0.008459869	0.0663129	59	0.259259259	NA	NA	0.4446
18-11-2021	recql5-2-a1h5-hkt-f05-r3-c2_S970_	321758	0.033951	0.007315558	0.065456385	51	0.239130435	NA	NA	0.3556
