file	coverage	spikiness	evenness.mean	evenness.med
blm-4-100uv-f03-r3-c1_S113_.processed.bam	0.0161172862671942	0.178383239377797	0.228684370484517	0.228588186616167
blm-4-100uv-f03-r3-c2_S114_.processed.bam	0.0127355966685164	0.198567271547503	0.248320307863177	0.233838648353381
blm-4-100uv-f03-r3-c3_S115_.processed.bam	0.00135994349443758	0.470179346365068	0.239783065281202	0.229011620513367
blm-4-100uv-f03-r3-c4_S116_.processed.bam	0.00105891798083917	0.479104699583581	0.247968985049267	0.242775417634443
blm-4-100uv-f03-r3-c5_S117_.processed.bam	0.0131515263567681	0.136165134024653	0.214450910059783	0.212612757265237
blm-4-100uv-f03-r3-c6_S118_.processed.bam	0.000535465557684201	0.628155482574384	0.235682865315912	0.228674247088437
blm-4-100uv-f03-r4-c1_S120_.processed.bam	0.0130040351785365	0.127732413552771	0.207548985462353	0.206934455676087
blm-4-100uv-f03-r4-c2_S121_.processed.bam	0.00104150508805093	0.518894758228363	0.238102866654556	0.232093377708919
blm-4-100uv-f03-r4-c3_S122_.processed.bam	0.0145939288485051	0.200075395294343	0.232035676634987	0.230248600795105
blm-4-100uv-f03-r4-c4_S123_.processed.bam	0.0118893862914109	0.137540822246413	0.214213735344852	0.209101078441465
blm-4-100uv-f03-r4-c5_S124_.processed.bam	0.0100734504383812	0.215745544892889	0.238799698453678	0.233545203236561
blm-4-100uv-f03-r4-c6_S125_.processed.bam	0.0128208899236739	0.125662798547302	0.236395701987387	0.223246540770032
blm-4-100uv-f03-r5-c1_S127_.processed.bam	0.000590897268922048	0.565409704226611	0.243184604317048	0.237690702441992
blm-4-100uv-f03-r5-c2_S128_.processed.bam	0.0127777987129763	0.125936747503854	0.202756983179401	0.200072729503666
blm-4-100uv-f03-r5-c3_S129_.processed.bam	0.00107495664875027	0.489735429168388	0.251951641567235	0.24368249184081
blm-4-100uv-f03-r5-c4_S130_.processed.bam	0.0144625657081343	0.118711661326308	0.20117824055232	0.197953543445756
blm-4-100uv-f03-r5-c5_S131_.processed.bam	0.0135457362330302	0.121779846278484	0.199049180904194	0.1980368649569
blm-4-100uv-f03-r5-c6_S132_.processed.bam	0.000643755708458984	0.491972987181042	0.262217225452603	0.260319312855748
blm-4-100uv-f03-r6-c1_S134_.processed.bam	0.0144889130054489	0.11951800551064	0.200387285986993	0.198107567118751
blm-4-100uv-f03-r6-c2_S135_.processed.bam	0.0100752702177896	0.132880127675535	0.202762609610615	0.201873664791194
blm-4-100uv-f03-r6-c3_S136_.processed.bam	0.00597959502526074	0.172273393385592	0.218762257452321	0.217079716817463
blm-4-100uv-f03-r6-c4_S137_.processed.bam	0.00647914519635253	0.241348837914922	0.240124334533253	0.236658164898942
blm-4-100uv-f03-r6-c5_S138_.processed.bam	0.00987430958156138	0.136531448607272	0.207807786364297	0.206830980675365
blm-4-200uv-f04-r1-c2_S149_.processed.bam	0.0142225105760196	0.133760125567023	0.216094537912061	0.212126535748651
blm-4-200uv-f04-r1-c3_S150_.processed.bam	0.0169418011176224	0.117561321837246	0.199298405011958	0.198693020548863
blm-4-200uv-f04-r1-c4_S151_.processed.bam	0.000484345946514434	0.611209964412811	0.251447402079731	0.243316155214513
blm-4-200uv-f04-r1-c5_S152_.processed.bam	0.0173770084868499	0.148108142357366	0.216005737506515	0.21591194520814
blm-4-200uv-f04-r1-c6_S153_.processed.bam	0.0167310683954924	0.117614503757458	0.200561118625745	0.199737415611463
blm-4-200uv-f04-r2-c1_S155_.processed.bam	0.00277888119353863	0.422515289352912	0.239732660945264	0.22874508998343
blm-4-200uv-f04-r2-c2_S156_.processed.bam	0.0114420314089257	0.130187835525099	0.20610484574669	0.205912798101393
blm-4-200uv-f04-r2-c3_S157_.processed.bam	0.0175682313604178	0.114402477599773	0.206391246081069	0.201110149342691
blm-4-200uv-f04-r2-c4_S158_.processed.bam	0.00898787787007452	0.134937444980927	0.212150953730759	0.21127929136329
blm-4-200uv-f04-r2-c5_S159_.processed.bam	0.017820927483338	0.121635153442893	0.185012323834406	0.183380900030635
blm-4-200uv-f04-r2-c6_S160_.processed.bam	0.0198714895678485	0.111747889014918	0.205258850081447	0.199692053083666
blm-4-200uv-f04-r3-c1_S162_.processed.bam	0.0163382583246365	0.195228772133453	0.24164503174443	0.228949738228766
blm-4-200uv-f04-r3-c2_S163_.processed.bam	0.00372367439635013	0.330844383930705	0.24647910197348	0.242169795613231
blm-4-200uv-f04-r3-c3_S164_.processed.bam	0.0120315447388456	0.163603175931267	0.219933759382838	0.213723125718253
blm-4-200uv-f04-r3-c4_S165_.processed.bam	0.0134159370667772	0.132502758402894	0.20238495560683	0.20165264467665
blm-4-200uv-f04-r3-c5_S166_.processed.bam	0.0160360098027061	0.150773305709809	0.214210029930611	0.209989039521702
blm-4-200uv-f04-r3-c6_S167_.processed.bam	0.000446956603361995	0.58332361516035	0.247760513176169	0.239948065751343
blm-4-200uv-f04-r4-c1_S169_.processed.bam	0.0188477428716301	0.115864122435177	0.199853787855015	0.199224500739486
blm-4-200uv-f04-r4-c2_S170_.processed.bam	0.00182474008828173	0.459575927472265	0.242016069671718	0.233907926855401
blm-4-200uv-f04-r4-c3_S171_.processed.bam	0.000332022314921303	0.656567271564474	0.250123003650074	0.244911028008094
blm-4-200uv-f04-r4-c4_S172_.processed.bam	0.0159735081513251	0.174843338271346	0.244914880586776	0.231052448733988
blm-4-200uv-f04-r4-c5_S173_.processed.bam	0.0179667782696686	0.146618058051597	0.211131083012867	0.210684820183004
blm-4-200uv-f04-r4-c6_S174_.processed.bam	0.00322532230066961	0.668140644951196	0.233572847113506	0.201441761894695
blm-4-200uv-f04-r5-c1_S176_.processed.bam	0.0175986608568432	0.122204001998905	0.201355597670011	0.200748277416064
blm-4-200uv-f04-r5-c2_S177_.processed.bam	0.00117191818700108	0.486444598658339	0.254072893937134	0.249375931385317
blm-4-200uv-f04-r5-c3_S178_.processed.bam	0.0152336570807573	0.237441334053246	0.25451175984887	0.24983404489369
blm-4-200uv-f04-r5-c4_S179_.processed.bam	0.000891242793773517	0.500616740088106	0.248990035222463	0.241859167979631
blm-4-200uv-f04-r5-c5_S180_.processed.bam	0.0135552835988413	0.23266673298237	0.249832849707732	0.239998226364247
blm-4-200uv-f04-r5-c6_S181_.processed.bam	0.00112925375019323	0.453055707069509	0.245182151802062	0.240734283369018
blm-4-200uv-f04-r6-c1_S183_.processed.bam	0.00931861986332659	0.144543044766781	0.209092474905681	0.208974006970626
blm-4-200uv-f04-r6-c2_S184_.processed.bam	0.0158824825910309	0.116600648066133	0.203303312707277	0.200792985876468
blm-4-200uv-f04-r6-c3_S185_.processed.bam	0.0102264854677252	0.160860472917514	0.217734568140761	0.214165824300614
blm-4-200uv-f04-r6-c4_S186_.processed.bam	0.00999153737490424	0.133445586801338	0.203804819117707	0.203081988415796
blm-4-200uv-f04-r6-c5_S187_.processed.bam	0.00999126829364295	0.2512411268691	0.264130717421627	0.258623286322618
recql1-1-100uv-f05-r1-c1_S197_.processed.bam	0.00355385368288581	0.279303257272252	0.251278504134203	0.241108146783096
recql1-1-100uv-f05-r1-c2_S198_.processed.bam	0.0058733082508561	0.15959653858164	0.206442303977209	0.205161527426683
recql1-1-100uv-f05-r1-c3_S199_.processed.bam	0.00557239930675717	0.160148850705966	0.199465256641395	0.198462636482986
recql1-1-100uv-f05-r1-c4_S200_.processed.bam	0.00641293048260908	0.205627850950811	0.21200227777321	0.211927980738725
recql1-1-100uv-f05-r1-c5_S201_.processed.bam	0.00352702521258164	0.201694548601096	0.219707500780337	0.218063352376207
recql1-1-100uv-f05-r1-c6_S202_.processed.bam	0.0064057109449416	0.154088446516316	0.197426432162911	0.196367401962843
recql1-1-100uv-f05-r2-c1_S204_.processed.bam	0.00496485202766011	0.174865482194595	0.203883692622898	0.203328894009521
recql1-1-100uv-f05-r2-c3_S206_.processed.bam	0.00591591019346007	0.223049508351582	0.221215847692392	0.216042931863211
recql1-1-100uv-f05-r2-c4_S207_.processed.bam	0.00299248929665575	0.201272041198946	0.211372628737774	0.211368265509906
recql1-1-100uv-f05-r2-c5_S208_.processed.bam	0.0061580085298572	0.192992601833225	0.211749849842444	0.211663203675601
recql1-1-100uv-f05-r2-c6_S209_.processed.bam	0.0069853537524935	0.154527484086252	0.194944299865984	0.193915978290396
recql1-1-100uv-f05-r3-c1_S211_.processed.bam	0.00432470155477656	0.209904487542226	0.218751282495148	0.215986236218974
recql1-1-100uv-f05-r3-c2_S212_.processed.bam	0.00361819486572936	0.286925902610115	0.272790309136527	0.264257191940645
recql1-1-100uv-f05-r3-c3_S213_.processed.bam	0.00488372613210882	0.171588503543933	0.202521717042485	0.20183735066248
recql1-1-100uv-f05-r3-c4_S214_.processed.bam	0.00389587183238709	0.185092318212902	0.207640903926794	0.207033311947759
recql1-1-100uv-f05-r3-c5_S215_.processed.bam	0.00635474967400862	0.248093553696393	0.233617532618876	0.230392100568461
recql1-1-100uv-f05-r3-c6_S216_.processed.bam	0.0048998208181405	0.173662644300052	0.203034103020212	0.202473239539784
recql1-1-100uv-f05-r4-c1_S218_.processed.bam	0.00417822032173628	0.180361854504335	0.204731903063063	0.20443222212388
recql1-1-100uv-f05-r4-c2_S219_.processed.bam	0.000889069096412474	0.490571120689655	0.25802143960946	0.255140529853207
recql1-1-100uv-f05-r4-c3_S220_.processed.bam	0.00509968278683619	0.188757883742418	0.20968702738965	0.20725368225511
recql1-1-100uv-f05-r4-c5_S222_.processed.bam	0.00128198667025118	0.422230894041775	0.249885606210629	0.247254299232654
recql1-1-100uv-f05-r4-c6_S223_.processed.bam	0.00475937594234804	0.174501970810696	0.202891312459104	0.202518637643043
recql1-1-100uv-f05-r5-c2_S226_.processed.bam	0.00492124920638149	0.173841497915812	0.202594545035275	0.202172972853143
recql1-1-100uv-f05-r5-c3_S227_.processed.bam	0.00151796543173005	0.397158204817189	0.257376045325048	0.256347833287787
recql1-1-100uv-f05-r5-c4_S228_.processed.bam	0.00333125677614251	0.199305752012784	0.213831552424401	0.213388920951436
recql1-1-100uv-f05-r5-c5_S229_.processed.bam	0.00508594312849807	0.170637803642474	0.202211814507564	0.201321899816761
recql1-1-100uv-f05-r5-c6_S230_.processed.bam	0.0044328822597435	0.179287472410645	0.202221401396827	0.201861324435459
recql1-1-100uv-f05-r6-c1_S232_.processed.bam	0.00225310547549829	0.229940543439807	0.222390554528445	0.222223164498527
recql1-1-100uv-f05-r6-c2_S233_.processed.bam	0.00514660621982903	0.167426994318882	0.201369200166558	0.200588494718805
recql1-1-100uv-f05-r6-c3_S234_.processed.bam	0.00325845426665789	0.269127145229747	0.258847836159962	0.258006382288403
recql1-1-100uv-f05-r6-c4_S235_.processed.bam	0.00379029548432092	0.190075930581409	0.208536032380014	0.208018168316298
recql1-1-200uv-f06-r1-c1_S246_.processed.bam	0.0050546241420308	0.164673781407097	0.203605882564129	0.202684739826146
recql1-1-200uv-f06-r1-c2_S247_.processed.bam	0.00574271090733595	0.161104572599276	0.20173641121191	0.200555629747847
recql1-1-200uv-f06-r1-c3_S248_.processed.bam	0.00596783542939287	0.161089908961047	0.199499876799346	0.198863899211193
recql1-1-200uv-f06-r1-c4_S249_.processed.bam	0.00397177994762021	0.266261489778492	0.249216589898251	0.239028478850085
recql1-1-200uv-f06-r1-c5_S250_.processed.bam	0.00123771843141306	0.429822673667901	0.255636814846469	0.252382684140856
recql1-1-200uv-f06-r1-c6_S251_.processed.bam	0.000608967484165663	0.558685845603881	0.254409896324864	0.240322739295786
recql1-1-200uv-f06-r2-c1_S253_.processed.bam	0.00530063565176448	0.182836909973923	0.211597323862746	0.210038185297121
recql1-1-200uv-f06-r2-c2_S254_.processed.bam	0.000725035410988749	0.593447827969404	0.240602690752967	0.227005502005043
recql1-1-200uv-f06-r2-c3_S255_.processed.bam	0.00562755546065043	0.166405263418076	0.202727537275498	0.20171989752099
recql1-1-200uv-f06-r2-c4_S256_.processed.bam	0.00322659582245138	0.261963368111071	0.243090893184205	0.231288993693637
recql1-1-200uv-f06-r2-c5_S257_.processed.bam	0.00451722353065531	0.177719444688516	0.205548765235656	0.20539425829327
recql1-1-200uv-f06-r2-c6_S258_.processed.bam	0.00545671411645736	0.16605595111805	0.204069619799266	0.203409423849412
recql1-1-200uv-f06-r3-c2_S261_.processed.bam	0.00675291158010704	0.231022891108192	0.224968392440453	0.222020738410122
recql1-1-200uv-f06-r3-c3_S262_.processed.bam	0.000527371101162324	0.658463832960477	0.264512612261584	0.259227192301108
recql1-1-200uv-f06-r3-c4_S263_.processed.bam	0.00247438482309336	0.297301926331909	0.261521111791335	0.260209010136266
recql1-1-200uv-f06-r3-c5_S264_.processed.bam	0.00239649405495666	0.280734001796797	0.280407526202586	0.278041071587248
recql1-1-200uv-f06-r3-c6_S265_.processed.bam	0.00524519811205165	0.193543750718639	0.209534954584252	0.209468449822151
recql1-1-200uv-f06-r4-c1_S267_.processed.bam	0.00370279323714834	0.203191598185972	0.213193626224221	0.212743306230463
recql1-1-200uv-f06-r4-c2_S268_.processed.bam	0.00308508433573872	0.283552849938071	0.246385924665096	0.241081012615727
recql1-1-200uv-f06-r4-c3_S269_.processed.bam	0.00328862180551369	0.282643041266338	0.257292178962722	0.246409302809076
recql1-1-200uv-f06-r4-c4_S270_.processed.bam	0.00431810307349794	0.182806006441318	0.209894941330584	0.209539409264562
recql1-1-200uv-f06-r4-c5_S271_.processed.bam	0.0037676071740731	0.192006623006872	0.214726015469067	0.213681104741284
recql1-1-200uv-f06-r4-c6_S272_.processed.bam	0.00437804634816964	0.179767471249842	0.207213904180715	0.206571206060926
recql1-1-200uv-f06-r5-c1_S274_.processed.bam	0.00525895266538137	0.16683646617449	0.203049734718267	0.202474418216749
recql1-1-200uv-f06-r5-c2_S275_.processed.bam	0.00261939371859443	0.308055332645497	0.255072886299163	0.246262693300873
recql1-1-200uv-f06-r5-c3_S276_.processed.bam	0.00136968255231455	0.425888986919329	0.256029352490607	0.254383525089829
recql1-1-200uv-f06-r5-c5_S278_.processed.bam	0.00504724043565155	0.181394446489509	0.211437796502889	0.211114596148934
recql1-1-200uv-f06-r5-c6_S279_.processed.bam	0.00605773706542964	0.260593769796224	0.237453449856392	0.231957555596503
recql1-1-200uv-f06-r6-c1_S281_.processed.bam	0.00196685514595834	0.26905661353757	0.235706228372901	0.234726358470266
recql1-1-200uv-f06-r6-c2_S282_.processed.bam	0.00111016128520005	0.469542912603411	0.262959197712248	0.262057184487302
recql1-1-200uv-f06-r6-c3_S283_.processed.bam	0.00245590337655993	0.226368231890834	0.219502526182283	0.21875439075154
recql1-1-200uv-f06-r6-c4_S284_.processed.bam	0.00299654138197916	0.204267729314126	0.214402781113291	0.213798899716415
recql1-1-200uv-f06-r6-c5_S285_.processed.bam	0.00310524535447708	0.207464615480435	0.21451115090397	0.213751499220143
recql5-wrn-1-100uv-f07-r1-c1_S295_.processed.bam	0.0197960972726506	0.137644671135901	0.202436899155622	0.200786752660894
recql5-wrn-1-100uv-f07-r1-c2_S296_.processed.bam	0.0190281733523717	0.148281179712294	0.202597160174434	0.202497097818671
recql5-wrn-1-100uv-f07-r1-c3_S297_.processed.bam	0.0193102388368805	0.120690288431847	0.19676871741625	0.192205285764639
recql5-wrn-1-100uv-f07-r1-c4_S298_.processed.bam	0.0198452044409336	0.152201682005712	0.211493479874341	0.211194559863828
recql5-wrn-1-100uv-f07-r1-c5_S299_.processed.bam	0.00142812305185551	0.467251395375328	0.245991561275103	0.239293484446842
recql5-wrn-1-100uv-f07-r1-c6_S300_.processed.bam	0.00147703464242273	0.443661332219215	0.254550614680521	0.251599270473386
recql5-wrn-1-100uv-f07-r2-c1_S302_.processed.bam	0.0184532030389237	0.113483625324719	0.194842381158926	0.189912879625015
recql5-wrn-1-100uv-f07-r2-c2_S303_.processed.bam	0.0106834586291338	0.137301141774512	0.202935443236082	0.199968489271905
recql5-wrn-1-100uv-f07-r2-c3_S304_.processed.bam	0.00246245490623459	0.400688699172681	0.250902444664073	0.244323148959665
recql5-wrn-1-100uv-f07-r2-c4_S305_.processed.bam	0.000915032038183042	0.449443516972732	0.258390176666594	0.255976091427575
recql5-wrn-1-100uv-f07-r2-c5_S306_.processed.bam	0.0185338286570398	0.112710286406262	0.194923808656278	0.189584920183966
recql5-wrn-1-100uv-f07-r2-c6_S307_.processed.bam	0.00170354893195672	0.421925954344907	0.251726853815306	0.249222229888369
recql5-wrn-1-100uv-f07-r3-c1_S309_.processed.bam	0.0227783877095148	0.17036277135559	0.217354473799429	0.216713553555353
recql5-wrn-1-100uv-f07-r3-c2_S310_.processed.bam	0.019583883794073	0.12785528478002	0.200612051195628	0.196320658600968
recql5-wrn-1-100uv-f07-r3-c3_S311_.processed.bam	0.0188237700302589	0.213937211313949	0.236261944077531	0.230809346500592
recql5-wrn-1-100uv-f07-r3-c4_S312_.processed.bam	0.0117527474097763	0.141163797919842	0.216653392296742	0.206963628412697
recql5-wrn-1-100uv-f07-r3-c5_S313_.processed.bam	0.0128663416667359	0.148000562090978	0.211149036077557	0.208838074785169
recql5-wrn-1-100uv-f07-r3-c6_S314_.processed.bam	0.0179386319164121	0.115270724785768	0.191274042814081	0.18650469189996
recql5-wrn-1-100uv-f07-r4-c1_S316_.processed.bam	0.00210212692640743	0.413211198555025	0.242892890445392	0.235566250966186
recql5-wrn-1-100uv-f07-r4-c2_S317_.processed.bam	0.0197758637217792	0.148269680313369	0.205938171963335	0.205227603703756
recql5-wrn-1-100uv-f07-r4-c3_S318_.processed.bam	0.0212153500332044	0.178272883293055	0.216043566410532	0.215570695986882
recql5-wrn-1-100uv-f07-r4-c4_S319_.processed.bam	0.0174063036972846	0.117732051068978	0.192887168943277	0.188967788727566
recql5-wrn-1-100uv-f07-r4-c5_S320_.processed.bam	0.0146685210236109	0.122729922909154	0.200173057828607	0.192831780095718
recql5-wrn-1-100uv-f07-r4-c6_S321_.processed.bam	0.00251785585607674	0.362650809325491	0.254183878771822	0.25292650626682
recql5-wrn-1-100uv-f07-r5-c1_S323_.processed.bam	0.00143964368024946	0.434514143283357	0.257939764530644	0.255364244426215
recql5-wrn-1-100uv-f07-r5-c2_S324_.processed.bam	0.0172757047347436	0.149554918641857	0.204098490907913	0.203281113337368
recql5-wrn-1-100uv-f07-r5-c3_S325_.processed.bam	0.0260006571845148	0.211760077139322	0.240265230308187	0.233253673496988
recql5-wrn-1-100uv-f07-r5-c4_S326_.processed.bam	0.0180345015870178	0.113957241114291	0.196624326288944	0.194796126102615
recql5-wrn-1-100uv-f07-r5-c5_S327_.processed.bam	0.0187932621732255	0.111780392637934	0.196729690546999	0.190892076011407
