file	RPM
July_20_2021_na878-a1h5kle-13x-f11-r5-c2_.trimmed.mdup.bam	38
July_20_2021_na878-a1h5kle-13x-f11-r5-c3_.trimmed.mdup.bam	22
July_20_2021_na878-a1h5kle-13x-f11-r5-c4_.trimmed.mdup.bam	13
July_20_2021_na878-a1h5kle-13x-f11-r5-c7_.trimmed.mdup.bam	54
July_20_2021_na878-a1h5kle-13x-f11-r6-c1_.trimmed.mdup.bam	14
July_20_2021_na878-a1h5kle-13x-f11-r6-c2_.trimmed.mdup.bam	26
July_20_2021_na878-a1h5kle-13x-f11-r6-c4_.trimmed.mdup.bam	39
July_20_2021_na878-a1h5kle-13x-f11-r6-c5_.trimmed.mdup.bam	43
July_20_2021_na878-a1h5kle-13x-f11-r6-c7_.trimmed.mdup.bam	38
July_20_2021_na878-a1h5kle-13x-f11-r7-c1_.trimmed.mdup.bam	36
July_20_2021_na878-a1h5kle-13x-f11-r7-c2_.trimmed.mdup.bam	43
July_20_2021_na878-a1h5kle-13x-f11-r7-c3_.trimmed.mdup.bam	21
July_20_2021_na878-a1h5kle-13x-f11-r7-c4_.trimmed.mdup.bam	28
July_20_2021_na878-a1h5kle-13x-f11-r7-c5_.trimmed.mdup.bam	34
July_20_2021_na878-a1h5kle-13x-f11-r7-c6_.trimmed.mdup.bam	48
July_20_2021_na878-a1h5kle-9x-f03-r1-c1_.trimmed.mdup.bam	12
July_20_2021_na878-a1h5kle-9x-f03-r1-c2_.trimmed.mdup.bam	4
July_20_2021_na878-a1h5kle-9x-f03-r1-c3_.trimmed.mdup.bam	6
July_20_2021_na878-a1h5kle-9x-f03-r1-c4_.trimmed.mdup.bam	12
July_20_2021_na878-a1h5kle-9x-f03-r1-c5_.trimmed.mdup.bam	6
July_20_2021_na878-a1h5kle-9x-f03-r1-c6_.trimmed.mdup.bam	19
July_20_2021_na878-a1h5kle-9x-f03-r2-c1_.trimmed.mdup.bam	8
July_20_2021_na878-a1h5kle-9x-f03-r2-c2_.trimmed.mdup.bam	3
July_20_2021_na878-a1h5kle-9x-f03-r2-c3_.trimmed.mdup.bam	12
July_20_2021_na878-a1h5kle-9x-f03-r2-c4_.trimmed.mdup.bam	13
July_20_2021_na878-a1h5kle-9x-f03-r2-c5_.trimmed.mdup.bam	14
July_20_2021_na878-a1h5kle-9x-f03-r3-c1_.trimmed.mdup.bam	15
July_20_2021_na878-a1h5kle-9x-f03-r3-c2_.trimmed.mdup.bam	17
July_20_2021_na878-a1h5kle-9x-f03-r3-c4_.trimmed.mdup.bam	9
July_20_2021_na878-a1h5kle-9x-f03-r3-c5_.trimmed.mdup.bam	14
July_20_2021_na878-a1h5kle-9x-f03-r3-c7_.trimmed.mdup.bam	16
July_20_2021_na878-a1h5kle-9x-f03-r4-c1_.trimmed.mdup.bam	14
July_20_2021_na878-a1h5kle-9x-f03-r4-c2_.trimmed.mdup.bam	15
July_20_2021_na878-a1h5kle-9x-f03-r4-c3_.trimmed.mdup.bam	10
July_20_2021_na878-a1h5kle-9x-f03-r4-c4_.trimmed.mdup.bam	15
July_20_2021_na878-a1h5kle-9x-f03-r4-c5_.trimmed.mdup.bam	17
July_20_2021_na878-a1h5kle-9x-f03-r4-c6_.trimmed.mdup.bam	6
July_20_2021_na878-a1h5kle-9x-f03-r4-c7_.trimmed.mdup.bam	13
July_20_2021_na878-a1h5kle-9x-f03-r5-c1_.trimmed.mdup.bam	6
July_20_2021_na878-a1h5kle-9x-f03-r5-c2_.trimmed.mdup.bam	13
July_20_2021_na878-a1h5kle-9x-f03-r5-c3_.trimmed.mdup.bam	11
July_20_2021_na878-a1h5kle-9x-f03-r5-c4_.trimmed.mdup.bam	9
July_20_2021_na878-a1h5kle-9x-f03-r5-c5_.trimmed.mdup.bam	16
July_20_2021_na878-a1h5kle-9x-f03-r5-c6_.trimmed.mdup.bam	8
July_20_2021_na878-a1h5kle-9x-f03-r5-c7_.trimmed.mdup.bam	12
July_20_2021_na878-a1h5kle-9x-f03-r6-c2_.trimmed.mdup.bam	13
July_20_2021_na878-a1h5kle-9x-f03-r6-c3_.trimmed.mdup.bam	12
July_20_2021_na878-a1h5kle-9x-f03-r6-c4_.trimmed.mdup.bam	13
July_20_2021_na878-a1h5kle-9x-f03-r6-c5_.trimmed.mdup.bam	12
July_20_2021_na878-a1h5kle-9x-f03-r6-c7_.trimmed.mdup.bam	13
July_20_2021_na878-a1h5kle-9x-f03-r7-c1_.trimmed.mdup.bam	12
July_20_2021_na878-a1h5kle-9x-f03-r7-c2_.trimmed.mdup.bam	14
July_20_2021_na878-a1h5kle-9x-f03-r7-c3_.trimmed.mdup.bam	12
July_20_2021_na878-a1h5kle-9x-f03-r7-c4_.trimmed.mdup.bam	13
July_20_2021_na878-a1h5kle-9x-f03-r7-c5_.trimmed.mdup.bam	5
July_20_2021_na878-a1h5kle-9x-f03-r7-c6_.trimmed.mdup.bam	9
July_20_2021_na878-a1h5kle-dntp-11x-f06-r1-c1_.trimmed.mdup.bam	80
July_20_2021_na878-a1h5kle-dntp-11x-f06-r1-c2_.trimmed.mdup.bam	41
July_20_2021_na878-a1h5kle-dntp-11x-f06-r1-c3_.trimmed.mdup.bam	38
July_20_2021_na878-a1h5kle-dntp-11x-f06-r1-c4_.trimmed.mdup.bam	36
July_20_2021_na878-a1h5kle-dntp-11x-f06-r1-c5_.trimmed.mdup.bam	44
July_20_2021_na878-a1h5kle-dntp-11x-f06-r1-c6_.trimmed.mdup.bam	44
July_20_2021_na878-a1h5kle-dntp-11x-f06-r1-c7_.trimmed.mdup.bam	26
July_20_2021_na878-a1h5kle-dntp-11x-f06-r2-c1_.trimmed.mdup.bam	51
July_20_2021_na878-a1h5kle-dntp-11x-f06-r2-c2_.trimmed.mdup.bam	43
July_20_2021_na878-a1h5kle-dntp-11x-f06-r2-c3_.trimmed.mdup.bam	59
July_20_2021_na878-a1h5kle-dntp-11x-f06-r2-c4_.trimmed.mdup.bam	61
July_20_2021_na878-a1h5kle-dntp-11x-f06-r2-c5_.trimmed.mdup.bam	60
July_20_2021_na878-a1h5kle-dntp-11x-f06-r2-c6_.trimmed.mdup.bam	103
July_20_2021_na878-a1h5kle-dntp-11x-f06-r2-c7_.trimmed.mdup.bam	81
July_20_2021_na878-a1h5kle-dntp-11x-f06-r3-c2_.trimmed.mdup.bam	73
July_20_2021_na878-a1h5kle-dntp-11x-f06-r3-c3_.trimmed.mdup.bam	34
July_20_2021_na878-a1h5kle-dntp-11x-f06-r3-c4_.trimmed.mdup.bam	72
July_20_2021_na878-a1h5kle-dntp-11x-f06-r3-c5_.trimmed.mdup.bam	44
July_20_2021_na878-a1h5kle-dntp-11x-f06-r4-c1_.trimmed.mdup.bam	63
July_20_2021_na878-a1h5kle-dntp-11x-f06-r4-c3_.trimmed.mdup.bam	54
July_20_2021_na878-a1h5kle-dntp-11x-f06-r4-c4_.trimmed.mdup.bam	74
July_20_2021_na878-a1h5kle-dntp-11x-f06-r4-c5_.trimmed.mdup.bam	40
July_20_2021_na878-a1h5kle-dntp-11x-f06-r4-c6_.trimmed.mdup.bam	19
July_20_2021_na878-a1h5kle-dntp-11x-f06-r4-c7_.trimmed.mdup.bam	48
July_20_2021_na878-a1h5kle-dntp-11x-f06-r5-c1_.trimmed.mdup.bam	33
July_20_2021_na878-a1h5kle-dntp-11x-f06-r5-c2_.trimmed.mdup.bam	58
July_20_2021_na878-a1h5kle-dntp-11x-f06-r5-c3_.trimmed.mdup.bam	44
July_20_2021_na878-a1h5kle-dntp-11x-f06-r5-c4_.trimmed.mdup.bam	27
July_20_2021_na878-a1h5kle-dntp-11x-f06-r5-c5_.trimmed.mdup.bam	93
July_20_2021_na878-a1h5kle-dntp-11x-f06-r5-c7_.trimmed.mdup.bam	84
July_20_2021_na878-a1h5kle-dntp-11x-f06-r6-c1_.trimmed.mdup.bam	36
July_20_2021_na878-a1h5kle-dntp-11x-f06-r6-c4_.trimmed.mdup.bam	65
July_20_2021_na878-a1h5kle-dntp-11x-f06-r6-c5_.trimmed.mdup.bam	69
July_20_2021_na878-a1h5kle-dntp-11x-f06-r6-c6_.trimmed.mdup.bam	38
July_20_2021_na878-a1h5kle-dntp-11x-f06-r6-c7_.trimmed.mdup.bam	71
July_20_2021_na878-a1h5kle-dntp-11x-f06-r7-c2_.trimmed.mdup.bam	83
July_20_2021_na878-a1h5kle-dntp-11x-f06-r7-c3_.trimmed.mdup.bam	41
July_20_2021_na878-a1h5kle-dntp-11x-f06-r7-c4_.trimmed.mdup.bam	71
July_20_2021_na878-a1h5kle-dntp-11x-f06-r7-c6_.trimmed.mdup.bam	73
July_20_2021_na878-a1h5kle-dntp-13x-f10-r1-c1_.trimmed.mdup.bam	42
July_20_2021_na878-a1h5kle-dntp-13x-f10-r1-c2_.trimmed.mdup.bam	25
July_20_2021_na878-a1h5kle-dntp-13x-f10-r1-c4_.trimmed.mdup.bam	24
July_20_2021_na878-a1h5kle-dntp-13x-f10-r1-c5_.trimmed.mdup.bam	28
July_20_2021_na878-a1h5kle-dntp-13x-f10-r1-c7_.trimmed.mdup.bam	24
July_20_2021_na878-a1h5kle-dntp-13x-f10-r2-c1_.trimmed.mdup.bam	42
July_20_2021_na878-a1h5kle-dntp-13x-f10-r2-c2_.trimmed.mdup.bam	37
July_20_2021_na878-a1h5kle-dntp-13x-f10-r2-c3_.trimmed.mdup.bam	38
July_20_2021_na878-a1h5kle-dntp-13x-f10-r2-c4_.trimmed.mdup.bam	23
July_20_2021_na878-a1h5kle-dntp-13x-f10-r2-c5_.trimmed.mdup.bam	24
July_20_2021_na878-a1h5kle-dntp-13x-f10-r2-c6_.trimmed.mdup.bam	53
July_20_2021_na878-a1h5kle-dntp-13x-f10-r3-c2_.trimmed.mdup.bam	39
July_20_2021_na878-a1h5kle-dntp-13x-f10-r3-c4_.trimmed.mdup.bam	47
July_20_2021_na878-a1h5kle-dntp-13x-f10-r3-c5_.trimmed.mdup.bam	30
July_20_2021_na878-a1h5kle-dntp-13x-f10-r3-c6_.trimmed.mdup.bam	32
July_20_2021_na878-a1h5kle-dntp-13x-f10-r3-c7_.trimmed.mdup.bam	46
July_20_2021_na878-a1h5kle-dntp-13x-f10-r4-c1_.trimmed.mdup.bam	45
July_20_2021_na878-a1h5kle-dntp-13x-f10-r4-c2_.trimmed.mdup.bam	39
July_20_2021_na878-a1h5kle-dntp-13x-f10-r4-c3_.trimmed.mdup.bam	36
July_20_2021_na878-a1h5kle-dntp-13x-f10-r4-c4_.trimmed.mdup.bam	33
July_20_2021_na878-a1h5kle-dntp-13x-f10-r4-c5_.trimmed.mdup.bam	23
July_20_2021_na878-a1h5kle-dntp-13x-f10-r4-c6_.trimmed.mdup.bam	11
July_20_2021_na878-a1h5kle-dntp-13x-f10-r5-c1_.trimmed.mdup.bam	43
July_20_2021_na878-a1h5kle-dntp-13x-f10-r5-c3_.trimmed.mdup.bam	26
July_20_2021_na878-a1h5kle-dntp-13x-f10-r5-c4_.trimmed.mdup.bam	23
July_20_2021_na878-a1h5kle-dntp-13x-f10-r5-c5_.trimmed.mdup.bam	48
July_20_2021_na878-a1h5kle-dntp-13x-f10-r5-c6_.trimmed.mdup.bam	30
July_20_2021_na878-a1h5kle-dntp-13x-f10-r5-c7_.trimmed.mdup.bam	48
July_20_2021_na878-a1h5kle-dntp-13x-f10-r6-c1_.trimmed.mdup.bam	16
July_20_2021_na878-a1h5kle-dntp-13x-f10-r6-c3_.trimmed.mdup.bam	33
July_20_2021_na878-a1h5kle-dntp-13x-f10-r6-c4_.trimmed.mdup.bam	43
July_20_2021_na878-a1h5kle-dntp-13x-f10-r6-c5_.trimmed.mdup.bam	45
July_20_2021_na878-a1h5kle-dntp-13x-f10-r6-c6_.trimmed.mdup.bam	39
July_20_2021_na878-a1h5kle-dntp-13x-f10-r6-c7_.trimmed.mdup.bam	37
July_20_2021_na878-a1h5kle-dntp-13x-f10-r7-c1_.trimmed.mdup.bam	41
July_20_2021_na878-a1h5kle-dntp-13x-f10-r7-c2_.trimmed.mdup.bam	54
July_20_2021_na878-a1h5kle-dntp-13x-f10-r7-c3_.trimmed.mdup.bam	22
July_20_2021_na878-a1h5kle-dntp-13x-f10-r7-c5_.trimmed.mdup.bam	41
July_20_2021_na878-a1h5kle-dntp-13x-f10-r7-c6_.trimmed.mdup.bam	47
July_20_2021_na878-a1h5kle-dntp-9x-f02-r1-c1_.trimmed.mdup.bam	72
July_20_2021_na878-a1h5kle-dntp-9x-f02-r1-c2_.trimmed.mdup.bam	30
July_20_2021_na878-a1h5kle-dntp-9x-f02-r1-c3_.trimmed.mdup.bam	32
July_20_2021_na878-a1h5kle-dntp-9x-f02-r1-c5_.trimmed.mdup.bam	46
July_20_2021_na878-a1h5kle-dntp-9x-f02-r1-c6_.trimmed.mdup.bam	35
July_20_2021_na878-a1h5kle-dntp-9x-f02-r2-c1_.trimmed.mdup.bam	31
July_20_2021_na878-a1h5kle-dntp-9x-f02-r2-c2_.trimmed.mdup.bam	18
July_20_2021_na878-a1h5kle-dntp-9x-f02-r2-c3_.trimmed.mdup.bam	52
July_20_2021_na878-a1h5kle-dntp-9x-f02-r2-c4_.trimmed.mdup.bam	60
July_20_2021_na878-a1h5kle-dntp-9x-f02-r2-c5_.trimmed.mdup.bam	53
July_20_2021_na878-a1h5kle-dntp-9x-f02-r2-c6_.trimmed.mdup.bam	97
July_20_2021_na878-a1h5kle-dntp-9x-f02-r2-c7_.trimmed.mdup.bam	70
July_20_2021_na878-a1h5kle-dntp-9x-f02-r3-c1_.trimmed.mdup.bam	65
July_20_2021_na878-a1h5kle-dntp-9x-f02-r3-c2_.trimmed.mdup.bam	68
July_20_2021_na878-a1h5kle-dntp-9x-f02-r3-c3_.trimmed.mdup.bam	24
July_20_2021_na878-a1h5kle-dntp-9x-f02-r3-c4_.trimmed.mdup.bam	51
July_20_2021_na878-a1h5kle-dntp-9x-f02-r3-c5_.trimmed.mdup.bam	65
July_20_2021_na878-a1h5kle-dntp-9x-f02-r3-c6_.trimmed.mdup.bam	81
July_20_2021_na878-a1h5kle-dntp-9x-f02-r3-c7_.trimmed.mdup.bam	86
July_20_2021_na878-a1h5kle-dntp-9x-f02-r4-c1_.trimmed.mdup.bam	59
July_20_2021_na878-a1h5kle-dntp-9x-f02-r4-c2_.trimmed.mdup.bam	65
July_20_2021_na878-a1h5kle-dntp-9x-f02-r4-c3_.trimmed.mdup.bam	50
July_20_2021_na878-a1h5kle-dntp-9x-f02-r4-c4_.trimmed.mdup.bam	75
July_20_2021_na878-a1h5kle-dntp-9x-f02-r4-c7_.trimmed.mdup.bam	72
July_20_2021_na878-a1h5kle-dntp-9x-f02-r5-c1_.trimmed.mdup.bam	35
July_20_2021_na878-a1h5kle-dntp-9x-f02-r5-c2_.trimmed.mdup.bam	43
July_20_2021_na878-a1h5kle-dntp-9x-f02-r5-c3_.trimmed.mdup.bam	63
July_20_2021_na878-a1h5kle-dntp-9x-f02-r5-c4_.trimmed.mdup.bam	59
July_20_2021_na878-a1h5kle-dntp-9x-f02-r5-c5_.trimmed.mdup.bam	85
July_20_2021_na878-a1h5kle-dntp-9x-f02-r5-c6_.trimmed.mdup.bam	59
July_20_2021_na878-a1h5kle-dntp-9x-f02-r5-c7_.trimmed.mdup.bam	77
July_20_2021_na878-a1h5kle-dntp-9x-f02-r6-c1_.trimmed.mdup.bam	55
July_20_2021_na878-a1h5kle-dntp-9x-f02-r6-c2_.trimmed.mdup.bam	65
July_20_2021_na878-a1h5kle-dntp-9x-f02-r6-c3_.trimmed.mdup.bam	68
July_20_2021_na878-a1h5kle-dntp-9x-f02-r6-c5_.trimmed.mdup.bam	44
July_20_2021_na878-a1h5kle-dntp-9x-f02-r6-c6_.trimmed.mdup.bam	22
July_20_2021_na878-a1h5kle-dntp-9x-f02-r6-c7_.trimmed.mdup.bam	70
July_20_2021_na878-a1h5kle-dntp-9x-f02-r7-c1_.trimmed.mdup.bam	106
July_20_2021_na878-a1h5kle-dntp-9x-f02-r7-c2_.trimmed.mdup.bam	65
July_20_2021_na878-a1h5kle-dntp-9x-f02-r7-c3_.trimmed.mdup.bam	53
July_20_2021_na878-a1h5kle-dntp-9x-f02-r7-c4_.trimmed.mdup.bam	54
July_20_2021_na878-a1h5kle-dntp-9x-f02-r7-c5_.trimmed.mdup.bam	15
July_20_2021_na878-a1h5kle-dntp-9x-f02-r7-c6_.trimmed.mdup.bam	53
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r1-c1_.trimmed.mdup.bam	71
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r1-c3_.trimmed.mdup.bam	46
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r1-c4_.trimmed.mdup.bam	49
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r1-c5_.trimmed.mdup.bam	56
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r1-c6_.trimmed.mdup.bam	57
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r1-c7_.trimmed.mdup.bam	52
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r2-c1_.trimmed.mdup.bam	78
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r2-c2_.trimmed.mdup.bam	91
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r2-c3_.trimmed.mdup.bam	81
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r2-c4_.trimmed.mdup.bam	91
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r2-c5_.trimmed.mdup.bam	52
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r2-c6_.trimmed.mdup.bam	114
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r2-c7_.trimmed.mdup.bam	91
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r3-c1_.trimmed.mdup.bam	110
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r3-c2_.trimmed.mdup.bam	92
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r3-c3_.trimmed.mdup.bam	57
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r3-c4_.trimmed.mdup.bam	97
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r3-c5_.trimmed.mdup.bam	58
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r3-c6_.trimmed.mdup.bam	70
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r3-c7_.trimmed.mdup.bam	101
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r4-c1_.trimmed.mdup.bam	95
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r4-c2_.trimmed.mdup.bam	85
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r4-c3_.trimmed.mdup.bam	74
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r4-c5_.trimmed.mdup.bam	58
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r4-c6_.trimmed.mdup.bam	33
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r4-c7_.trimmed.mdup.bam	87
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r5-c1_.trimmed.mdup.bam	54
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r5-c2_.trimmed.mdup.bam	83
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r5-c3_.trimmed.mdup.bam	60
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r5-c4_.trimmed.mdup.bam	34
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r5-c5_.trimmed.mdup.bam	103
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r5-c6_.trimmed.mdup.bam	65
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r5-c7_.trimmed.mdup.bam	84
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r6-c1_.trimmed.mdup.bam	39
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r6-c3_.trimmed.mdup.bam	67
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r6-c4_.trimmed.mdup.bam	89
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r6-c5_.trimmed.mdup.bam	82
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r6-c6_.trimmed.mdup.bam	55
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r6-c7_.trimmed.mdup.bam	88
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r7-c1_.trimmed.mdup.bam	98
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r7-c2_.trimmed.mdup.bam	105
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r7-c3_.trimmed.mdup.bam	50
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r7-c4_.trimmed.mdup.bam	82
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r7-c5_.trimmed.mdup.bam	57
July_20_2021_na878-a1h5kle-idtadpt-dntp-f14-r7-c6_.trimmed.mdup.bam	29
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r1-c1_.trimmed.mdup.bam	38
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r1-c2_.trimmed.mdup.bam	26
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r1-c3_.trimmed.mdup.bam	26
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r1-c4_.trimmed.mdup.bam	21
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r1-c5_.trimmed.mdup.bam	33
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r1-c6_.trimmed.mdup.bam	30
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r2-c1_.trimmed.mdup.bam	31
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r2-c2_.trimmed.mdup.bam	33
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r2-c3_.trimmed.mdup.bam	38
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r2-c4_.trimmed.mdup.bam	39
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r2-c5_.trimmed.mdup.bam	30
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r2-c6_.trimmed.mdup.bam	54
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r2-c7_.trimmed.mdup.bam	39
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r3-c1_.trimmed.mdup.bam	48
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r3-c2_.trimmed.mdup.bam	40
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r3-c3_.trimmed.mdup.bam	22
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r3-c4_.trimmed.mdup.bam	31
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r3-c5_.trimmed.mdup.bam	31
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r3-c6_.trimmed.mdup.bam	39
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r3-c7_.trimmed.mdup.bam	47
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r4-c1_.trimmed.mdup.bam	47
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r4-c2_.trimmed.mdup.bam	36
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r4-c3_.trimmed.mdup.bam	38
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r4-c4_.trimmed.mdup.bam	35
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r4-c5_.trimmed.mdup.bam	33
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r4-c7_.trimmed.mdup.bam	34
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r5-c1_.trimmed.mdup.bam	27
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r5-c3_.trimmed.mdup.bam	28
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r5-c4_.trimmed.mdup.bam	24
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r5-c5_.trimmed.mdup.bam	46
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r5-c6_.trimmed.mdup.bam	37
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r5-c7_.trimmed.mdup.bam	41
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r6-c1_.trimmed.mdup.bam	25
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r6-c2_.trimmed.mdup.bam	31
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r6-c3_.trimmed.mdup.bam	33
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r6-c4_.trimmed.mdup.bam	4
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r6-c5_.trimmed.mdup.bam	37
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r6-c6_.trimmed.mdup.bam	19
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r6-c7_.trimmed.mdup.bam	44
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r7-c1_.trimmed.mdup.bam	40
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r7-c2_.trimmed.mdup.bam	42
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r7-c3_.trimmed.mdup.bam	26
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r7-c4_.trimmed.mdup.bam	38
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r7-c5_.trimmed.mdup.bam	20
July_20_2021_na878-a1h5kle-regadpt-dntp-f16-r7-c6_.trimmed.mdup.bam	38
July_20_2021_na878-a1h5taq-idtadpt-f09-r1-c1_.trimmed.mdup.bam	242
July_20_2021_na878-a1h5taq-idtadpt-f09-r1-c2_.trimmed.mdup.bam	334
July_20_2021_na878-a1h5taq-idtadpt-f09-r1-c3_.trimmed.mdup.bam	323
July_20_2021_na878-a1h5taq-idtadpt-f09-r1-c5_.trimmed.mdup.bam	305
July_20_2021_na878-a1h5taq-idtadpt-f09-r1-c6_.trimmed.mdup.bam	313
July_20_2021_na878-a1h5taq-idtadpt-f09-r1-c7_.trimmed.mdup.bam	263
July_20_2021_na878-a1h5taq-idtadpt-f09-r2-c1_.trimmed.mdup.bam	356
July_20_2021_na878-a1h5taq-idtadpt-f09-r2-c2_.trimmed.mdup.bam	233
July_20_2021_na878-a1h5taq-idtadpt-f09-r2-c3_.trimmed.mdup.bam	282
July_20_2021_na878-a1h5taq-idtadpt-f09-r2-c4_.trimmed.mdup.bam	234
July_20_2021_na878-a1h5taq-idtadpt-f09-r2-c5_.trimmed.mdup.bam	246
July_20_2021_na878-a1h5taq-idtadpt-f09-r2-c7_.trimmed.mdup.bam	299
July_20_2021_na878-a1h5taq-idtadpt-f09-r3-c1_.trimmed.mdup.bam	165
July_20_2021_na878-a1h5taq-idtadpt-f09-r3-c2_.trimmed.mdup.bam	205
July_20_2021_na878-a1h5taq-idtadpt-f09-r3-c3_.trimmed.mdup.bam	55
July_20_2021_na878-a1h5taq-idtadpt-f09-r3-c4_.trimmed.mdup.bam	154
July_20_2021_na878-a1h5taq-idtadpt-f09-r3-c5_.trimmed.mdup.bam	248
July_20_2021_na878-a1h5taq-idtadpt-f09-r3-c6_.trimmed.mdup.bam	290
July_20_2021_na878-a1h5taq-idtadpt-f09-r3-c7_.trimmed.mdup.bam	280
July_20_2021_na878-a1h5taq-idtadpt-f09-r4-c1_.trimmed.mdup.bam	145
July_20_2021_na878-a1h5taq-idtadpt-f09-r4-c2_.trimmed.mdup.bam	154
July_20_2021_na878-a1h5taq-idtadpt-f09-r4-c3_.trimmed.mdup.bam	161
July_20_2021_na878-a1h5taq-idtadpt-f09-r4-c4_.trimmed.mdup.bam	291
July_20_2021_na878-a1h5taq-idtadpt-f09-r4-c5_.trimmed.mdup.bam	235
July_20_2021_na878-a1h5taq-idtadpt-f09-r4-c6_.trimmed.mdup.bam	232
